#HOLE:,U1518B
#EXPEDITION:,372
#TOP:,54.5708
#BOTTOM:,593.3048
DEPTH_LSF,RHON
m,g/cm3
180.9104,1.774608
181.0628,1.826443
181.2152,1.870653
181.3676,1.913124
181.5200,1.940375
181.6724,1.941586
181.8248,1.952281
181.9772,1.995128
182.1296,2.024141
182.2820,2.04706
182.4344,2.066633
182.5868,2.07613
182.7392,2.076357
182.8916,2.056658
183.0440,2.01891
183.1964,1.981043
183.3488,1.938796
183.5012,1.89762
183.6536,1.875897
183.8060,1.873767
183.9584,1.883617
184.1108,1.89649
184.2632,1.91863
184.4156,1.930707
184.5680,1.941548
184.7204,1.955812
184.8728,1.96775
185.0252,1.985341
185.1776,2.006564
185.3300,2.008473
185.4824,2.004017
185.6348,1.993706
185.7872,1.971791
185.9396,1.939687
186.0920,1.905825
186.2444,1.864618
186.3968,1.84768
186.5492,1.867678
186.7016,1.900231
186.8540,1.937539
187.0064,1.993044
187.1588,2.045923
187.3112,2.083501
187.4636,2.108772
187.6160,2.128486
187.7684,2.11888
187.9208,2.110476
188.0732,2.095354
188.2256,2.089764
188.3780,2.076943
188.5304,2.067773
188.6828,2.039536
188.8352,2.01876
188.9876,1.99458
189.1400,1.978091
189.2924,1.948184
189.4448,1.966381
189.5972,1.98018
189.7496,1.983065
189.9020,1.984262
190.0544,1.985836
190.2068,1.963557
190.3592,1.952646
190.5116,1.92836
190.6640,1.910558
190.8164,1.899913
190.9688,1.897296
191.1212,1.905524
191.2736,1.921945
191.4260,1.942404
191.5784,1.96881
191.7308,1.998622
191.8832,2.01511
192.0356,2.012489
192.1880,1.999915
192.3404,2.002447
192.4928,1.996918
192.6452,1.990898
192.7976,1.970794
192.9500,1.960907
193.1024,1.940551
193.2548,1.938549
193.4072,1.937398
193.5596,1.927884
193.7120,1.924789
193.8644,1.941568
194.0168,1.948022
194.1692,1.970749
194.3216,1.978019
194.4740,1.987068
194.6264,1.993854
194.7788,1.982589
194.9312,1.972622
195.0836,1.968924
