x_coord,depth_coord,vs,vp,density
-18878.031794924078,-1068.096699169494,326.66759615164597,1725.802901713573,1892.7244070700267
-18710.991548724807,-1051.7965571720028,328.5595121498794,1726.4169649328114,1892.5441855535578
-18543.951302525536,-1035.4964151745116,330.45142814811277,1727.0310281520497,1892.3639640370889
-18376.911056326262,-1019.1962731770202,332.3433441463462,1727.6450913712877,1892.18374252062
-18209.87081012699,-999.5526245291046,334.2352601445796,1728.259154590526,1892.0035210041513
-18042.83056392772,-977.824135567371,336.127176142813,1728.8732178097641,1891.8232994876826
-17875.79031772845,-955.4007384250262,338.01909214104643,1729.4872810290024,1891.6430779712136
-17708.75007152918,-932.9773412826814,339.9110081392798,1730.1013442482404,1891.4628564547447
-17541.70982532991,-910.5539441403367,341.80292413751323,1730.7154074674786,1891.2826349382758
-17374.669579130634,-888.0896434504363,343.6948401357466,1731.3294706867168,1891.1024134218071
-17207.629332931363,-869.0430899643583,345.58675613398003,1731.9435339059553,1890.9221919053382
-17040.589086732092,-850.7919806635297,347.4786721322134,1732.5575971251935,1890.7419703888695
-16873.54884053282,-832.5408713627011,349.3705881304468,1733.1716603444315,1890.5617488724006
-16706.50859433355,-814.464125452675,351.26250412868023,1733.7857235636698,1890.3815273559317
-16539.46834813428,-802.8401277050772,353.1544201269136,1734.399786782908,1890.201305839463
-16372.42810193501,-801.8411420080755,355.04633612514704,1735.0138500021462,1890.021084322994
-16205.387855735735,-801.4958927515852,356.9382521233804,1735.6279132213842,1889.8408628065254
-16038.347609536464,-801.1506434950949,358.83016812161384,1736.2419764406225,1889.6606412900564
-15871.307363337193,-800.8865956294978,360.7220841198472,1736.8560396598607,1889.4804197735875
-15704.267117137922,-810.8643150541265,362.6140001180806,1737.4701028790992,1889.3001982571186
-15537.226870938652,-824.1784535278483,364.505916116314,1738.0841660983372,1889.11997674065
-15370.186624739381,-841.3804950688888,366.3978321145473,1738.6982293175754,1888.9397552241812
-15203.14637854011,-860.7878335790582,368.2897481127808,1739.3122925368136,1888.7595337077123
-15036.106132340836,-883.1924405321129,370.1816641110142,1739.9263557560519,1888.5793121912434
-14869.065886141565,-912.3513592257067,372.07358010924764,1740.54041897529,1888.3990906747745
-14702.025639942294,-942.513218360874,373.965496107481,1741.154482194528,1888.2188691583058
-14534.985393743023,-973.4063996714609,375.85741210571433,1741.7685454137663,1888.0386476418369
-14367.945147543753,-1004.2995809820478,377.7493281039478,1742.3826086330046,1887.8584261253682
-14200.904901344482,-1036.4917121024368,379.64124410218113,1742.9966718522428,1887.6782046088993
-14033.864655145211,-1072.037352910411,381.5331601004146,1743.610735071481,1887.4979830924303
-13866.824408945937,-1106.6098755487792,383.42507609864793,1744.2247982907193,1887.3177615759616
