#HOLE:,U1518B
#EXPEDITION:,372
#TOP:,54.9772
#BOTTOM:,565.0600
DEPTH_LSF,DTCO,DTSM,VCO,VSH
m,us/ft,us/ft,km/s,km/s
221.5504,136.96500,556.11176,2.2254,0.5481
221.7028,133.98412,556.89398,2.2749,0.5473
221.8552,134.43588,556.86017,2.2673,0.5474
222.0076,139.19177,555.03345,2.1898,0.5492
222.1600,143.17046,553.85095,2.1289,0.5503
222.3124,142.29568,550.65430,2.1420,0.5535
222.4648,146.13113,546.70435,2.0858,0.5575
222.6172,153.23962,544.17352,1.9890,0.5601
222.7696,153.26968,545.79346,1.9887,0.5585
222.9220,149.70142,551.16272,2.0361,0.5530
223.0744,150.68527,553.10901,2.0228,0.5511
223.2268,151.13736,-999.25,2.0167,-999.25
223.3792,146.91685,-999.25,2.0746,-999.25
223.5316,142.56604,-999.25,2.1380,-999.25
223.6840,142.74112,-999.25,2.1353,-999.25
223.8364,144.46562,-999.25,2.1098,-999.25
223.9888,144.91428,-999.25,2.1033,-999.25
224.1412,143.73782,-999.25,2.1205,-999.25
224.2936,139.71786,-999.25,2.1815,-999.25
224.4460,137.99879,-999.25,2.2087,-999.25
224.5984,140.64285,-999.25,2.1672,-999.25
224.7508,143.40907,-999.25,2.1254,-999.25
224.9032,142.54268,-999.25,2.1383,-999.25
225.0556,142.92648,-999.25,2.1326,-999.25
225.2080,148.76688,-999.25,2.0488,-999.25
225.3604,154.62991,-999.25,1.9712,-999.25
225.5128,156.70293,-999.25,1.9451,-999.25
225.6652,156.34798,-999.25,1.9495,-999.25
225.8176,154.76588,-999.25,1.9694,-999.25
225.9700,150.83330,-999.25,2.0208,-999.25
226.1224,144.65631,-999.25,2.1071,-999.25
226.2748,139.49724,-999.25,2.1850,-999.25
226.4272,138.22665,-999.25,2.2051,-999.25
226.5796,140.16992,644.17450,2.1745,0.4732
226.7320,145.59874,637.36487,2.0934,0.4782
226.8844,149.73546,639.58105,2.0356,0.4766
227.0368,149.85693,648.87439,2.0339,0.4697
227.1892,149.45973,661.73065,2.0393,0.4606
227.3416,151.15878,676.54791,2.0164,0.4505
227.4940,154.29962,683.03229,1.9754,0.4462
227.6464,157.30350,669.52142,1.9377,0.4553
227.7988,157.84958,638.80884,1.9310,0.4771
227.9512,154.39510,615.97784,1.9742,0.4948
228.1036,149.09831,604.38812,2.0443,0.5043
228.2560,145.61836,590.99603,2.0931,0.5157
228.4084,144.59317,575.54291,2.1080,0.5296
228.5608,145.64526,559.85962,2.0928,0.5444
228.7132,146.27528,549.83838,2.0837,0.5543
228.8656,147.22792,547.55591,2.0703,0.5567
229.0180,148.21016,552.85065,2.0565,0.5513
229.1704,147.65332,566.88263,2.0643,0.5377
229.3228,146.54329,581.59064,2.0799,0.5241
229.4752,144.70389,591.15924,2.1064,0.5156
229.6276,142.17487,596.24915,2.1438,0.5112
229.7800,140.32137,600.72632,2.1722,0.5074
229.9324,142.14639,601.63257,2.1443,0.5066
230.0848,148.07294,599.60626,2.0584,0.5083
230.2372,152.33572,595.67621,2.0008,0.5117
230.3896,150.10732,593.06500,2.0305,0.5139
230.5420,143.25726,589.78363,2.1276,0.5168
230.6944,139.75424,585.24286,2.1810,0.5208
230.8468,140.99432,575.84570,2.1618,0.5293
230.9992,144.64854,566.23364,2.1072,0.5383
231.1516,146.61852,560.80255,2.0789,0.5435
231.3040,141.79710,554.02393,2.1496,0.5502
231.4564,133.22539,542.26483,2.2879,0.5621
231.6088,127.35484,523.87115,2.3933,0.5818
231.7612,126.46072,509.43756,2.4102,0.5983
231.9136,130.72729,507.16049,2.3316,0.6010
232.0660,138.04381,518.68073,2.2080,0.5876
232.2184,145.91960,537.56110,2.0888,0.5670
232.3708,151.27666,559.39026,2.0149,0.5449
232.5232,153.32265,575.94360,1.9880,0.5292
232.6756,153.59801,586.57312,1.9844,0.5196
232.8280,152.26678,586.43701,2.0017,0.5197
232.9804,149.24643,574.83716,2.0423,0.5302
233.1328,144.97365,559.74500,2.1025,0.5445
233.2852,141.35901,555.97668,2.1562,0.5482
233.4376,141.67433,568.94196,2.1514,0.5357
233.5900,148.72519,589.41785,2.0494,0.5171
233.7424,154.57738,609.39362,1.9718,0.5002
233.8948,157.38495,607.12262,1.9367,0.5020
234.0472,155.00336,587.39508,1.9664,0.5189
234.1996,149.35278,569.79364,2.0408,0.5349
234.3520,146.23314,562.16742,2.0843,0.5422
234.5044,143.47229,562.71478,2.1245,0.5417
234.6568,141.77014,570.09052,2.1500,0.5347
234.8092,142.33510,576.88959,2.1414,0.5284
234.9616,146.33826,576.87988,2.0828,0.5284
235.1140,150.71088,573.38098,2.0224,0.5316
235.2664,151.62144,568.05878,2.0103,0.5366
235.4188,150.61777,559.02100,2.0237,0.5452
235.5712,147.64627,549.69391,2.0644,0.5545
235.7236,145.46574,540.41626,2.0953,0.5640
235.8760,143.94560,534.47742,2.1175,0.5703
236.0284,141.81206,528.19586,2.1493,0.5771
236.1808,138.58458,532.84619,2.1994,0.5720
236.3332,137.91103,548.66791,2.2101,0.5555
236.4856,142.90384,561.54797,2.1329,0.5428
236.6380,152.36873,564.81964,2.0004,0.5396
236.7904,157.14534,560.23981,1.9396,0.5441
236.9428,156.50708,555.98810,1.9475,0.5482
237.0952,150.63774,551.52246,2.0234,0.5527
237.2476,146.21657,538.36975,2.0846,0.5662
237.4000,145.19347,526.34216,2.0993,0.5791
237.5524,144.42381,517.06586,2.1105,0.5895
237.7048,143.65761,515.27570,2.1217,0.5915
237.8572,143.81476,529.65686,2.1194,0.5755
238.0096,144.38860,545.19019,2.1110,0.5591
238.1620,145.45482,553.36011,2.0955,0.5508
238.3144,147.43393,554.19183,2.0674,0.5500
238.4668,149.10931,544.62799,2.0441,0.5596
238.6192,148.58554,530.15417,2.0513,0.5749
238.7716,146.12242,511.78809,2.0859,0.5956
238.9240,142.80991,499.23172,2.1343,0.6105
239.0764,140.59895,496.62143,2.1679,0.6137
239.2288,140.70636,503.65152,2.1662,0.6052
239.3812,143.14828,516.28986,2.1293,0.5904
239.5336,146.98045,537.74359,2.0737,0.5668
239.6860,150.42761,556.75458,2.0262,0.5475
239.8384,151.29913,565.02887,2.0146,0.5394
239.9908,149.62424,572.09882,2.0371,0.5328
240.1432,146.04385,575.22192,2.0870,0.5299
240.2956,142.96555,573.04236,2.1320,0.5319
240.4480,144.47691,568.61584,2.1097,0.5360
240.6004,149.66292,563.47754,2.0366,0.5409
240.7528,152.13358,555.55957,2.0035,0.5486
240.9052,148.79105,542.83771,2.0485,0.5615
241.0576,143.36160,530.86481,2.1261,0.5742
241.2100,141.19710,518.17706,2.1587,0.5882
241.3624,142.36293,511.90485,2.1410,0.5954
241.5148,145.71251,514.37952,2.0918,0.5926
241.6672,147.67656,522.62030,2.0640,0.5832
241.8196,146.48299,533.52661,2.0808,0.5713
241.9720,146.26718,551.83331,2.0839,0.5523
242.1244,148.58289,578.11090,2.0514,0.5272
242.2768,150.78732,593.99139,2.0214,0.5131
242.4292,150.34323,604.00812,2.0274,0.5046
242.5816,147.60338,607.98535,2.0650,0.5013
242.7340,145.29233,607.43396,2.0978,0.5018
242.8864,144.70039,599.01605,2.1064,0.5088
243.0388,146.13892,584.52740,2.0857,0.5214
243.1912,148.32242,574.79382,2.0550,0.5303
243.3436,149.52463,566.91919,2.0385,0.5376
243.4960,148.74417,560.90417,2.0492,0.5434
243.6484,147.38109,551.24091,2.0681,0.5529
243.8008,147.32233,544.26923,2.0689,0.5600
243.9532,147.48517,540.44470,2.0666,0.5640
244.1056,145.45374,536.07056,2.0955,0.5686
244.2580,141.89629,535.09637,2.1480,0.5696
244.4104,139.41856,533.41852,2.1862,0.5714
244.5628,140.00706,527.44354,2.1770,0.5779
244.7152,141.75934,524.29352,2.1501,0.5814
244.8676,140.09901,526.39172,2.1756,0.5790
245.0200,136.85852,533.97797,2.2271,0.5708
245.1724,139.31609,545.60400,2.1878,0.5586
245.3248,144.92097,559.78815,2.1032,0.5445
245.4772,147.40575,573.68713,2.0678,0.5313
245.6296,148.87462,576.35034,2.0474,0.5288
245.7820,149.31319,566.50055,2.0413,0.5380
245.9344,148.44878,550.78845,2.0532,0.5534
246.0868,149.10500,533.15723,2.0442,0.5717
246.2392,150.50323,527.56158,2.0252,0.5778
246.3916,148.37833,533.05957,2.0542,0.5718
246.5440,144.55334,547.01556,2.1086,0.5572
246.6964,143.93945,559.60699,2.1176,0.5447
246.8488,145.72881,566.71869,2.0916,0.5378
247.0012,146.88075,567.44751,2.0752,0.5371
247.1536,147.28358,565.84546,2.0695,0.5387
247.3060,148.01482,564.28986,2.0593,0.5401
247.4584,147.82968,563.86957,2.0618,0.5406
247.6108,145.80379,563.17517,2.0905,0.5412
247.7632,144.22122,559.35535,2.1134,0.5449
247.9156,144.68146,551.13196,2.1067,0.5530
248.0680,145.88211,542.30511,2.0894,0.5620
248.2204,146.31627,535.95593,2.0832,0.5687
248.3728,145.70500,532.61829,2.0919,0.5723
248.5252,144.02872,532.83643,2.1162,0.5720
248.6776,142.62605,537.61841,2.1371,0.5669
248.8300,141.60915,540.84399,2.1524,0.5636
248.9824,140.09904,538.85144,2.1756,0.5656
249.1348,139.11168,525.73407,2.1910,0.5798
249.2872,137.62196,507.34302,2.2148,0.6008
249.4396,133.89384,510.48947,2.2764,0.5971
249.5920,131.58742,532.61743,2.3163,0.5723
249.7444,132.90218,554.68805,2.2934,0.5495
249.8968,136.62318,571.25732,2.2310,0.5336
250.0492,140.15297,574.08502,2.1748,0.5309
250.2016,141.50775,567.53027,2.1539,0.5371
250.3540,140.44136,558.80042,2.1703,0.5455
250.5064,139.99431,546.68951,2.1772,0.5575
250.6588,140.67722,537.76990,2.1667,0.5668
250.8112,140.07556,526.96588,2.1760,0.5784
250.9636,136.61624,511.82108,2.2311,0.5955
251.1160,130.01198,502.95999,2.3444,0.6060
251.2684,128.83331,503.03351,2.3658,0.6059
251.4208,137.24579,508.03177,2.2208,0.6000
251.5732,142.33762,525.11646,2.1414,0.5804
251.7256,142.19563,542.05273,2.1435,0.5623
251.8780,143.64372,548.43152,2.1219,0.5558
252.0304,145.72330,544.71570,2.0916,0.5596
252.1828,145.13918,538.50336,2.1001,0.5660
252.3352,144.00638,534.12079,2.1166,0.5707
252.4876,144.55141,537.21661,2.1086,0.5674
252.6400,145.44731,545.34644,2.0956,0.5589
252.7924,145.43401,547.97003,2.0958,0.5562
252.9448,145.14871,549.63922,2.0999,0.5545
253.0972,144.63884,552.36432,2.1073,0.5518
253.2496,144.81921,554.63428,2.1047,0.5496
253.4020,143.70535,556.87842,2.1210,0.5473
253.5544,141.51402,557.54022,2.1539,0.5467
253.7068,140.62828,556.99237,2.1674,0.5472
253.8592,142.73621,554.70178,2.1354,0.5495
254.0116,146.04858,552.10022,2.0870,0.5521
254.1640,147.20781,544.80286,2.0705,0.5595
254.3164,146.65657,540.65625,2.0783,0.5638
254.4688,145.61850,543.63062,2.0931,0.5607
254.6212,144.86221,549.01331,2.1041,0.5552
254.7736,144.89363,555.57288,2.1036,0.5486
254.9260,145.91780,557.55762,2.0888,0.5467
255.0784,146.72971,557.79541,2.0773,0.5464
255.2308,145.95074,556.32013,2.0884,0.5479
255.3832,143.35115,551.80261,2.1262,0.5524
255.5356,139.94348,548.63141,2.1780,0.5556
255.6880,139.66808,547.20892,2.1823,0.5570
255.8404,142.80072,546.26605,2.1344,0.5580
255.9928,145.69402,550.22119,2.0921,0.5540
256.1452,145.17186,551.93628,2.0996,0.5522
256.2976,143.78149,553.73761,2.1199,0.5504
256.4500,144.32809,555.82794,2.1119,0.5484
256.6024,147.20937,561.47852,2.0705,0.5429
256.7548,148.82190,562.79169,2.0481,0.5416
256.9072,147.83470,561.58441,2.0618,0.5428
257.0596,144.53973,556.00311,2.1088,0.5482
257.2120,141.31783,547.47144,2.1568,0.5567
257.3644,140.59117,547.50372,2.1680,0.5567
257.5168,141.91963,557.06055,2.1477,0.5472
257.6692,144.59398,567.97168,2.1080,0.5366
257.8216,147.83589,576.44812,2.0617,0.5288
257.9740,151.69743,575.11456,2.0093,0.5300
258.1264,155.18600,571.39697,1.9641,0.5334
258.2788,155.81514,562.47131,1.9562,0.5419
258.4312,151.99133,549.27203,2.0054,0.5549
258.5836,146.34384,539.14673,2.0828,0.5653
258.7360,142.76212,531.26392,2.1350,0.5737
258.8884,142.16016,523.98285,2.1441,0.5817
259.0408,142.84508,526.68469,2.1338,0.5787
259.1932,143.06235,534.33673,2.1305,0.5704
259.3456,143.18646,539.54199,2.1287,0.5649
259.4980,143.43939,539.45056,2.1249,0.5650
259.6504,142.31111,530.28149,2.1418,0.5748
259.8028,138.63789,518.28607,2.1985,0.5881
259.9552,135.48599,511.11969,2.2497,0.5963
260.1076,136.87630,510.31198,2.2268,0.5973
260.2600,141.67148,516.62689,2.1515,0.5900
260.4124,144.66948,528.07990,2.1069,0.5772
260.5648,144.60091,538.18292,2.1079,0.5664
260.7172,144.27007,548.33154,2.1127,0.5559
260.8696,145.11363,550.95673,2.1004,0.5532
261.0220,144.86198,546.66614,2.1041,0.5576
261.1744,143.23172,540.06775,2.1280,0.5644
261.3268,142.55818,534.84003,2.1381,0.5699
261.4792,142.61668,530.26483,2.1372,0.5748
261.6316,142.63394,530.91992,2.1369,0.5741
261.7840,142.35535,538.49695,2.1411,0.5660
261.9364,142.62585,547.71118,2.1371,0.5565
262.0888,143.65327,555.46405,2.1218,0.5487
262.2412,144.69376,559.70117,2.1065,0.5446
262.3936,144.77971,558.66492,2.1053,0.5456
262.5460,143.59154,550.46918,2.1227,0.5537
262.6984,141.34944,539.82672,2.1564,0.5646
262.8508,139.10886,534.80273,2.1911,0.5699
263.0032,138.36359,539.84381,2.2029,0.5646
263.1556,141.32611,551.14191,2.1567,0.5530
263.3080,147.55656,561.80554,2.0656,0.5425
263.4604,151.57860,564.30646,2.0108,0.5401
263.6128,149.95068,555.92767,2.0327,0.5483
263.7652,145.40944,539.55963,2.0962,0.5649
263.9176,142.46301,518.31488,2.1395,0.5881
264.0700,141.75238,499.79102,2.1502,0.6099
264.2224,141.13800,491.42114,2.1596,0.6202
264.3748,139.81839,488.98849,2.1800,0.6233
264.5272,138.86288,493.74402,2.1950,0.6173
264.6796,139.48622,510.38284,2.1852,0.5972
264.8320,142.75095,536.07477,2.1352,0.5686
264.9844,146.88176,559.81744,2.0751,0.5445
265.1368,149.05692,577.38232,2.0449,0.5279
265.2892,149.43481,583.94904,2.0397,0.5220
265.4416,148.53706,578.88141,2.0520,0.5265
265.5940,146.92107,566.62103,2.0746,0.5379
265.7464,144.18616,546.43390,2.1139,0.5578
265.8988,138.88927,526.93536,2.1946,0.5784
266.0512,135.55446,520.88373,2.2485,0.5852
266.2036,136.69435,524.58051,2.2298,0.5810
266.3560,142.21368,535.92114,2.1433,0.5687
266.5084,147.05292,549.13947,2.0727,0.5551
266.6608,149.13715,555.42822,2.0438,0.5488
266.8132,147.62938,553.03912,2.0646,0.5511
266.9656,143.08508,547.45856,2.1302,0.5568
267.1180,141.16644,550.06866,2.1592,0.5541
267.2704,144.17145,561.34906,2.1141,0.5430
267.4228,148.49327,574.53680,2.0526,0.5305
267.5752,148.19447,579.86951,2.0568,0.5256
267.7276,144.02716,574.81763,2.1163,0.5303
267.8800,141.55612,565.74548,2.1532,0.5388
268.0324,140.95366,551.51129,2.1624,0.5527
268.1848,139.92007,537.69946,2.1784,0.5669
268.3372,139.11722,525.55792,2.1910,0.5800
268.4896,140.45628,515.34302,2.1701,0.5915
268.6420,142.27501,511.95090,2.1423,0.5954
268.7944,141.85390,511.06195,2.1487,0.5964
268.9468,140.71417,510.07504,2.1661,0.5976
269.0992,141.79723,513.40930,2.1495,0.5937
269.2516,142.73309,518.51196,2.1355,0.5878
269.4040,142.82314,519.73676,2.1341,0.5865
269.5564,141.13446,514.13525,2.1596,0.5928
269.7088,140.15147,507.60938,2.1748,0.6005
269.8612,141.13873,505.42969,2.1596,0.6031
270.0136,140.04387,514.64227,2.1765,0.5923
270.1660,136.62297,533.04535,2.2310,0.5718
270.3184,133.57274,541.10504,2.2819,0.5633
270.4708,132.41138,542.77466,2.3019,0.5616
270.6232,131.75658,550.62854,2.3134,0.5535
270.7756,133.56155,558.73987,2.2821,0.5455
270.9280,135.70384,560.77344,2.2461,0.5435
271.0804,138.55225,551.22864,2.1999,0.5529
271.2328,138.78319,539.83398,2.1962,0.5646
271.3852,137.12483,534.16498,2.2228,0.5706
271.5376,137.72086,537.25586,2.2132,0.5673
271.6900,139.80524,546.60571,2.1802,0.5576
271.8424,142.48105,552.76538,2.1392,0.5514
271.9948,143.28349,553.69733,2.1273,0.5505
272.1472,140.80585,550.97144,2.1647,0.5532
272.2996,137.19626,547.80310,2.2216,0.5564
272.4520,135.76926,545.30927,2.2450,0.5589
272.6044,138.34863,537.42920,2.2031,0.5671
272.7568,141.48201,530.63171,2.1543,0.5744
272.9092,141.75410,530.93115,2.1502,0.5741
273.0616,141.66580,538.48425,2.1515,0.5660
273.2140,142.75885,547.32428,2.1351,0.5569
273.3664,144.74205,554.56921,2.1058,0.5496
273.5188,144.96925,557.76544,2.1025,0.5465
273.6712,141.89243,547.09528,2.1481,0.5571
273.8236,139.28407,530.93170,2.1883,0.5741
273.9760,139.61620,512.42334,2.1831,0.5948
274.1284,141.23535,497.70468,2.1581,0.6124
274.2808,142.30455,490.44162,2.1419,0.6215
274.4332,140.85858,490.40271,2.1639,0.6215
274.5856,138.34689,493.50217,2.2032,0.6176
274.7380,137.79327,494.30978,2.2120,0.6166
274.8904,138.59659,497.55084,2.1992,0.6126
275.0428,139.03937,504.96643,2.1922,0.6036
275.1952,138.56845,510.63181,2.1996,0.5969
275.3476,139.10945,513.13263,2.1911,0.5940
275.5000,140.60092,515.14270,2.1678,0.5917
275.6524,141.90561,510.90622,2.1479,0.5966
275.8048,142.21158,504.73798,2.1433,0.6039
275.9572,142.78094,500.49057,2.1347,0.6090
276.1096,143.37923,494.74051,2.1258,0.6161
276.2620,143.04739,495.42459,2.1308,0.6152
276.4144,141.40533,500.74448,2.1555,0.6087
276.5668,140.48482,510.47217,2.1696,0.5971
276.7192,141.56441,525.13879,2.1531,0.5804
276.8716,144.59459,537.51465,2.1080,0.5671
277.0240,146.34253,545.35315,2.0828,0.5589
277.1764,146.54105,546.65222,2.0800,0.5576
277.3288,145.86888,539.84344,2.0895,0.5646
277.4812,143.95071,530.36169,2.1174,0.5747
277.6336,141.02292,520.69464,2.1614,0.5854
277.7860,139.92653,514.87848,2.1783,0.5920
277.9384,141.92671,512.79620,2.1476,0.5944
278.0908,143.64334,512.52625,2.1219,0.5947
278.2432,143.90257,513.46967,2.1181,0.5936
278.3956,143.10962,514.03345,2.1298,0.5930
278.5480,140.94923,512.15234,2.1625,0.5951
278.7004,138.31154,506.34216,2.2037,0.6020
278.8528,136.16745,501.44675,2.2384,0.6078
279.0052,133.65617,499.74039,2.2805,0.6099
279.1576,132.22527,499.66754,2.3052,0.6100
279.3100,136.22739,505.16190,2.2374,0.6034
279.4624,142.20097,507.92270,2.1434,0.6001
279.6148,145.56285,506.44550,2.0939,0.6018
279.7672,143.57465,502.71463,2.1229,0.6063
279.9196,139.19807,500.16766,2.1897,0.6094
280.0720,138.14699,499.85474,2.2063,0.6098
280.2244,140.47646,499.34592,2.1698,0.6104
280.3768,143.17354,499.50430,2.1289,0.6102
280.5292,145.04034,500.68552,2.1015,0.6088
280.6816,145.40417,501.47195,2.0962,0.6078
280.8340,143.73601,496.49362,2.1206,0.6139
280.9864,138.94545,491.30460,2.1937,0.6204
281.1388,133.94614,497.34390,2.2755,0.6129
281.2912,132.18460,511.81882,2.3059,0.5955
281.4436,134.76680,529.40527,2.2617,0.5757
281.5960,137.88191,537.18384,2.2106,0.5674
281.7484,140.85072,535.91455,2.1640,0.5687
281.9008,143.60974,532.58459,2.1224,0.5723
282.0532,146.40367,525.88220,2.0819,0.5796
282.2056,147.29347,523.90417,2.0693,0.5818
282.3580,145.93956,520.51740,2.0885,0.5856
282.5104,144.85197,519.54901,2.1042,0.5867
282.6628,144.96426,523.03632,2.1026,0.5828
282.8152,143.84038,528.88965,2.1190,0.5763
282.9676,139.54678,534.40887,2.1842,0.5703
283.1200,136.63438,536.45532,2.2308,0.5682
283.2724,138.95949,535.62390,2.1934,0.5691
283.4248,143.62227,535.49091,2.1222,0.5692
283.5772,145.67142,528.17365,2.0924,0.5771
283.7296,144.20425,520.48126,2.1137,0.5856
283.8820,142.15132,517.33997,2.1442,0.5892
284.0344,140.30780,519.57465,2.1724,0.5866
284.1868,138.18884,527.16217,2.2057,0.5782
284.3392,137.43007,537.08081,2.2179,0.5675
284.4916,139.45908,543.81073,2.1856,0.5605
284.6440,142.30670,542.86267,2.1419,0.5615
284.7964,143.83730,532.35828,2.1191,0.5725
284.9488,141.82394,511.23807,2.1491,0.5962
285.1012,138.81746,487.74948,2.1957,0.6249
285.2536,137.42979,476.12057,2.2179,0.6402
285.4060,137.81606,489.04938,2.2116,0.6232
285.5584,137.81078,531.55597,2.2117,0.5734
285.7108,137.72502,562.04834,2.2131,0.5423
285.8632,140.24872,574.82550,2.1733,0.5302
286.0156,147.05711,577.05096,2.0727,0.5282
286.1680,152.39124,569.03912,2.0001,0.5356
286.3204,151.99802,555.56927,2.0053,0.5486
286.4728,145.88985,543.23907,2.0892,0.5611
286.6252,140.45276,537.88397,2.1701,0.5667
286.7776,141.00017,539.67987,2.1617,0.5648
286.9300,143.06760,537.02924,2.1305,0.5676
287.0824,142.50154,528.17499,2.1389,0.5771
287.2348,139.44389,515.39423,2.1858,0.5914
287.3872,136.70670,502.13370,2.2296,0.6070
287.5396,137.42873,497.58606,2.2179,0.6126
287.6920,138.86264,501.78467,2.1950,0.6074
287.8444,139.11514,513.97662,2.1910,0.5930
287.9968,140.23560,531.81268,2.1735,0.5731
288.1492,143.95523,546.69751,2.1173,0.5575
288.3016,147.80115,549.72906,2.0622,0.5545
288.4540,148.35149,541.72028,2.0546,0.5627
288.6064,145.07646,528.28876,2.1010,0.5770
288.7588,141.21265,515.32117,2.1584,0.5915
288.9112,139.73799,502.77405,2.1812,0.6062
289.0636,139.02448,500.16833,2.1924,0.6094
289.2160,137.27597,511.34964,2.2203,0.5961
289.3684,137.14316,523.73816,2.2225,0.5820
289.5208,140.26848,530.95880,2.1730,0.5741
289.6732,143.39375,533.68719,2.1256,0.5711
289.8256,143.29001,529.36383,2.1272,0.5758
289.9780,142.54816,517.58752,2.1382,0.5889
290.1304,143.11293,503.72568,2.1298,0.6051
290.2828,143.59241,493.54230,2.1227,0.6176
290.4352,141.75861,485.48624,2.1501,0.6278
290.5876,136.74295,480.70453,2.2290,0.6341
290.7400,134.01994,479.38812,2.2743,0.6358
290.8924,134.09195,478.82684,2.2731,0.6366
291.0448,135.43344,484.21216,2.2506,0.6295
291.1972,136.80331,495.22528,2.2280,0.6155
291.3496,136.98570,502.67270,2.2250,0.6064
291.5020,137.61272,497.54916,2.2149,0.6126
291.6544,140.58566,483.99115,2.1681,0.6298
291.8068,143.25824,473.19083,2.1276,0.6441
291.9592,140.49290,472.02905,2.1695,0.6457
292.1116,137.36917,478.07913,2.2188,0.6376
292.2640,136.47711,486.37512,2.2333,0.6267
292.4164,136.85275,492.98254,2.2272,0.6183
292.5688,136.63068,499.64291,2.2308,0.6100
292.7212,135.40076,503.66974,2.2511,0.6052
292.8736,135.46185,505.11505,2.2501,0.6034
293.0260,136.82405,504.33710,2.2277,0.6044
293.1784,138.54037,503.04675,2.2001,0.6059
293.3308,140.59911,499.41467,2.1679,0.6103
293.4832,142.02760,499.15186,2.1461,0.6106
293.6356,142.40170,503.47421,2.1404,0.6054
293.7880,141.18929,509.17850,2.1588,0.5986
293.9404,139.17094,513.96991,2.1901,0.5930
294.0928,137.16418,518.68732,2.2222,0.5876
294.2452,136.91174,522.14978,2.2263,0.5837
294.3976,136.30859,525.53424,2.2361,0.5800
294.5500,134.41370,529.89551,2.2676,0.5752
294.7024,134.45097,520.46295,2.2670,0.5856
294.8548,137.57747,496.61926,2.2155,0.6137
295.0072,140.55919,475.13684,2.1685,0.6415
295.1596,141.92993,465.44162,2.1475,0.6549
295.3120,141.71336,453.92474,2.1508,0.6715
295.4644,140.63820,441.35437,2.1673,0.6906
295.6168,138.32268,437.73199,2.2035,0.6963
295.7692,135.45293,447.09207,2.2502,0.6817
295.9216,134.04262,471.88446,2.2739,0.6459
296.0740,135.94446,494.17957,2.2421,0.6168
296.2264,141.16527,505.64499,2.1592,0.6028
296.3788,144.89014,512.23077,2.1037,0.5950
296.5312,144.35612,520.05603,2.1114,0.5861
296.6836,138.22847,531.42615,2.2050,0.5736
296.8360,133.61774,549.60260,2.2811,0.5546
296.9884,136.46582,561.33667,2.2335,0.5430
297.1408,145.24797,559.63306,2.0985,0.5446
297.2932,150.56148,545.33344,2.0244,0.5589
297.4456,150.03822,523.15729,2.0315,0.5826
297.5980,146.66959,499.41507,2.0781,0.6103
297.7504,142.77538,486.06494,2.1348,0.6271
297.9028,138.85968,476.32520,2.1950,0.6399
298.0552,136.10181,470.68521,2.2395,0.6476
298.2076,135.92538,466.87485,2.2424,0.6529
298.3600,138.21039,463.31168,2.2053,0.6579
298.5124,140.72261,460.52802,2.1660,0.6618
298.6648,141.49352,459.42203,2.1542,0.6634
298.8172,140.27127,459.61911,2.1729,0.6632
298.9696,138.99884,462.17999,2.1928,0.6595
299.1220,139.17636,464.51620,2.1900,0.6562
299.2744,138.97128,465.95209,2.1933,0.6541
299.4268,136.71626,465.61469,2.2294,0.6546
299.5792,132.89531,463.01172,2.2935,0.6583
299.7316,131.88303,460.66736,2.3111,0.6616
299.8840,132.48433,456.99280,2.3006,0.6670
300.0364,133.02773,453.66711,2.2913,0.6719
300.1888,133.92670,451.20004,2.2759,0.6755
300.3412,134.87352,450.20609,2.2599,0.6770
300.4936,135.20984,451.06525,2.2543,0.6757
300.6460,134.44350,453.38269,2.2671,0.6723
300.7984,133.62082,455.66040,2.2811,0.6689
300.9508,134.60362,454.55945,2.2644,0.6705
301.1032,136.60333,450.25290,2.2313,0.6770
301.2556,137.38051,443.20468,2.2187,0.6877
301.4080,136.16058,438.02301,2.2385,0.6959
301.5604,132.39714,433.78976,2.3022,0.7026
301.7128,128.78615,434.76013,2.3667,0.7011
301.8652,127.29432,437.01340,2.3945,0.6975
302.0176,128.22244,438.96094,2.3771,0.6944
302.1700,131.83173,437.15814,2.3120,0.6972
302.3224,134.08089,432.49271,2.2733,0.7048
302.4748,132.90007,427.40253,2.2935,0.7131
302.6272,130.54968,424.07816,2.3347,0.7187
302.7796,130.56274,423.04553,2.3345,0.7205
302.9320,133.71074,423.21039,2.2795,0.7202
303.0844,136.85092,425.18091,2.2272,0.7169
303.2368,137.38815,426.37003,2.2185,0.7149
303.3892,136.69839,425.49301,2.2297,0.7163
303.5416,136.72406,418.75876,2.2293,0.7279
303.6940,136.37009,407.99277,2.2351,0.7471
303.8464,132.14197,395.47501,2.3066,0.7707
303.9988,124.86274,389.67578,2.4411,0.7822
304.1512,122.08777,390.75348,2.4966,0.7800
304.3036,125.35114,397.76904,2.4316,0.7663
304.4560,130.22740,407.36896,2.3405,0.7482
304.6084,133.20985,417.74814,2.2881,0.7296
304.7608,135.45844,429.23129,2.2501,0.7101
304.9132,138.02753,442.56223,2.2083,0.6887
305.0656,140.20935,454.99268,2.1739,0.6699
305.2180,141.40768,467.32935,2.1555,0.6522
305.3704,142.16338,477.81430,2.1440,0.6379
305.5228,142.93765,483.61563,2.1324,0.6303
305.6752,142.66429,483.33646,2.1365,0.6306
305.8276,140.68504,480.61316,2.1665,0.6342
305.9800,138.19621,478.62296,2.2056,0.6368
306.1324,136.47235,479.92062,2.2334,0.6351
