x,y,vp,vs,density
-8354.496284369983,-2358.9516266443256,2.151420887779774,0.569610643944182,2075.837078531632
-8187.456038170712,-2385.776012843951,2.15367323458783,0.5703567719977539,2076.8237633956883
-8020.415791971442,-2415.927022865527,2.1559255813958855,0.5711029000513257,2077.810448259744
-7853.375545772171,-2446.0780328871024,2.1581779282039415,0.5718490281048976,2078.7971331238
-7686.3352995729,-2475.9454946656188,2.160430275011997,0.5725951561584695,2079.7838179878563
-7519.295053373629,-2505.2929450738384,2.1626826218200526,0.5733412842120412,2080.770502851912
-7352.254807174359,-2541.4423449639835,2.1649349686281085,0.5740874122656131,2081.7571877159685
-7185.214560975084,-2576.555313046846,2.167187315436164,0.574833540319185,2082.743872580025
-7018.174314775813,-2610.4048683073715,2.16943966224422,0.5755796683727568,2083.7305574440807
-6851.134068576543,-2648.870330562595,2.1716920090522756,0.5763257964263286,2084.717242308137
-6684.093822377272,-2691.5290391811814,2.173944355860331,0.5770719244799005,2085.7039271721933
-6517.053576178001,-2734.187747799768,2.176196702668387,0.5778180525334723,2086.690612036249
-6350.01332997873,-2776.132930463145,2.1784490494764426,0.5785641805870442,2087.6772969003055
-6182.97308377946,-2825.084161967457,2.1807013962844985,0.5793103086406161,2088.663981764362
-6015.932837580185,-2873.3782571929896,2.1829537430925536,0.5800564366941878,2089.6506666284176
-5848.892591380914,-2921.669956361683,2.1852060899006096,0.5808025647477597,2090.637351492474
-5681.852345181644,-2969.547935639624,2.1874584367086656,0.5815486928013316,2091.6240363565303
-5514.812098982373,-3017.156816793778,2.189710783516721,0.5822948208549034,2092.610721220586
-5347.771852783102,-3064.954653369652,2.191963130324777,0.5830409489084752,2093.5974060846424
-5180.731606583831,-3112.7524899455257,2.1942154771328326,0.5837870769620471,2094.5840909486988
-5013.6913603845605,-3151.7645011951618,2.196467823940888,0.5845332050156189,2095.5707758127546
-4846.651114185286,-3187.5348562903655,2.198720170748944,0.5852793330691908,2096.5574606768105
-4679.610867986015,-3221.1210746259553,2.2009725175569996,0.5860254611227627,2097.544145540867
-4512.570621786745,-3251.729333843151,2.2032248643650556,0.5867715891763343,2098.5308304049227
-4345.530375587474,-3265.174252365761,2.205477211173111,0.5875177172299063,2099.517515268979
-4178.490129388199,-3275.4395727044675,2.2077295579811667,0.5882638452834782,2100.5042001330353
-4011.4498831889287,-3285.7048930431743,2.2099819047892226,0.58900997333705,2101.490884997091
-37085.41863064465,-1189.30077,1.9630258472660147,0.5167347959927148,1995.2522636366514
-36918.37838444538,-1202.692350126884,1.9630258472660147,0.5167347959927148,1995.2522636366514
-36751.33813824611,-1216.0839302537681,1.9630258472660147,0.5167347959927148,1995.2522636366514
-36584.29789204684,-1229.4755103806522,1.9630258472660147,0.5167347959927148,1995.2522636366514
-36417.25764584757,-1242.867090507536,1.9630258472660147,0.5167347959927148,1995.2522636366514
-36250.217399648296,-1256.25867063442,1.9630258472660147,0.5167347959927148,1995.2522636366514
-36083.177153449025,-1267.7817107507599,1.9630258472660147,0.5167347959927148,1995.2522636366514
-35916.13690724975,-1273.8288811612438,1.9630258472660147,0.5167347959927148,1995.2522636366514
-35749.09666105048,-1279.8760515717277,1.9630258472660147,0.5167347959927148,1995.2522636366514
-35582.056414851206,-1286.1204354991169,1.9630258472660147,0.5167347959927148,1995.2522636366514
-35415.016168651935,-1293.175603192982,1.9630258472660147,0.5167347959927148,1995.2522636366514
-35247.975922452664,-1300.230770886847,1.9630258472660147,0.5167347959927148,1995.2522636366514
-35080.93567625339,-1307.2859385807124,1.9630258472660147,0.5167347959927148,1995.2522636366514
-34913.89543005412,-1311.287905748788,1.9630258472660147,0.5167347959927148,1995.2522636366514
-34746.85518385485,-1313.9515417739676,1.9630258472660147,0.5167347959927148,1995.2522636366514
-34579.81493765558,-1316.6151777991472,1.9630258472660147,0.5167347959927148,1995.2522636366514
-34412.77469145631,-1319.278813824327,1.9630258472660147,0.5167347959927148,1995.2522636366514
-34245.73444525704,-1321.138705497141,1.9630258472660147,0.5167347959927148,1995.2522636366514
-34078.69419905777,-1322.19501192745,1.9630258472660147,0.5167347959927148,1995.2522636366514
-33911.6539528585,-1322.5092555642423,1.9630258472660147,0.5167347959927148,1995.2522636366514
-33744.61370665922,-1322.6919501292327,1.9630258472660147,0.5167347959927148,1995.2522636366514
-33577.57346045995,-1323.6789385956145,1.9630258472660147,0.5167347959927148,1995.2522636366514
-33410.53321426068,-1324.6659270619962,1.9630258472660147,0.5167347959927148,1995.2522636366514
-33243.49296806141,-1325.6529155283777,1.9630258472660147,0.5167347959927148,1995.2522636366514
-33076.45272186214,-1326.540702694458,1.9630258472660147,0.5167347959927148,1995.2522636366514
-32909.412475662866,-1326.9317802738833,1.9630258472660147,0.5167347959927148,1995.2522636366514
-32742.372229463595,-1327.3228578533083,1.9630258472660147,0.5167347959927148,1995.2522636366514
-32575.331983264325,-1327.7139354327335,1.9630258472660147,0.5167347959927148,1995.2522636366514
-32408.291737065054,-1328.1050130121585,1.9630258472660147,0.5167347959927148,1995.2522636366514
-32241.251490865783,-1328.7569850437458,1.9630258472660147,0.5167347959927148,1995.2522636366514
-32074.211244666512,-1329.9129622717935,1.9630258472660147,0.5167347959927148,1995.2522636366514
-31907.17099846724,-1330.8819064536683,1.9630258472660147,0.5167347959927148,1995.2522636366514
-31740.130752267967,-1331.8508506355433,1.9630258472660147,0.5167347959927148,1995.2522636366514
-31573.090506068696,-1332.8197948174184,1.9630258472660147,0.5167347959927148,1995.2522636366514
-31406.050259869426,-1333.7887389992934,1.9630258472660147,0.5167347959927148,1995.2522636366514
-31239.010013670155,-1334.645393931375,1.9630258472660147,0.5167347959927148,1995.2522636366514
-31071.969767470884,-1335.3007724386607,1.9630258472660147,0.5167347959927148,1995.2522636366514
-30904.92952127161,-1335.9561509459463,1.9630258472660147,0.5167347959927148,1995.2522636366514
-30737.88927507234,-1336.611529453232,1.9630258472660147,0.5167347959927148,1995.2522636366514
-30570.849028873068,-1337.2669079605175,1.9630258472660147,0.5167347959927148,1995.2522636366514
-30403.808782673797,-1337.7297176196664,1.9630258472660147,0.5167347959927148,1995.2522636366514
-30236.768536474527,-1337.1678534420362,1.9630258472660147,0.5167347959927148,1995.2522636366514
-30069.728290275256,-1337.1055581461237,1.9630258472660147,0.5167347959927148,1995.2522636366514
-29902.688044075985,-1337.043262850211,1.9630258472660147,0.5167347959927148,1995.2522636366514
-29735.647797876714,-1336.9809675542983,1.9630258472660147,0.5167347959927148,1995.2522636366514
-29568.60755167744,-1336.9186722583859,1.9630258472660147,0.5167347959927148,1995.2522636366514
-29401.56730547817,-1336.5967954217738,1.9630258472660147,0.5167347959927148,1995.2522636366514
-29234.5270592789,-1335.5315434023191,1.9630258472660147,0.5167347959927148,1995.2522636366514
-29067.486813079628,-1334.4662913828645,1.9630258472660147,0.5167347959927148,1995.2522636366514
-28900.446566880357,-1333.4010393634098,1.9630258472660147,0.5167347959927148,1995.2522636366514
-28733.406320681082,-1332.3357873439552,1.9630258472660147,0.5167347959927148,1995.2522636366514
-28566.36607448181,-1331.24431935194,1.9630258472660147,0.5167347959927148,1995.2522636366514
-28399.32582828254,-1330.0713187754423,1.9630258472660147,0.5167347959927148,1995.2522636366514
-28232.28558208327,-1328.8798540491216,1.9630258472660147,0.5167347959927148,1995.2522636366514
-28065.245335884,-1327.1587338625657,1.9630258472660147,0.5167347959927148,1995.2522636366514
-27898.20508968473,-1325.4376136760095,1.9630258472660147,0.5167347959927148,1995.2522636366514
-27731.164843485458,-1323.7164934894536,1.9630258472660147,0.5167347959927148,1995.2522636366514
-27564.124597286187,-1321.9953733028974,1.9630258472660147,0.5167347959927148,1995.2522636366514
-27397.084351086916,-1320.2742531163412,1.9630258472660147,0.5167347959927148,1995.2522636366514
-27230.044104887642,-1319.4545351371778,1.9630258472660147,0.5167347959927148,1995.2522636366514
-27063.00385868837,-1318.9749955377,1.9630258472660147,0.5167347959927148,1995.2522636366514
-26895.9636124891,-1318.5870786739708,1.9630258472660147,0.5167347959927148,1995.2522636366514
-26728.92336628983,-1318.1991618102418,1.9630258472660147,0.5167347959927148,1995.2522636366514
-26561.883120090555,-1317.8112449465127,1.9630258472660147,0.5167347959927148,1995.2522636366514
-26394.842873891284,-1317.5112084367865,1.9630258472660147,0.5167347959927148,1995.2522636366514
-26227.802627692014,-1317.3021755965074,1.9630258472660147,0.5167347959927148,1995.2522636366514
-26060.762381492743,-1319.721850600109,1.9630258472660147,0.5167347959927148,1995.2522636366514
-25893.722135293472,-1322.2269032458985,1.9630258472660147,0.5167347959927148,1995.2522636366514
-25726.6818890942,-1324.731955891688,1.9630258472660147,0.5167347959927148,1995.2522636366514
-25559.64164289493,-1327.2370085374773,1.9630258472660147,0.5167347959927148,1995.2522636366514
-25392.60139669566,-1328.0320125436572,1.9630258472660147,0.5167347959927148,1995.2522636366514
-25225.56115049639,-1326.56201075156,1.9630258472660147,0.5167347959927148,1995.2522636366514
-25058.52090429712,-1326.7521816265814,1.9630258472660147,0.5167347959927148,1995.2522636366514
-24891.480658097844,-1327.0007012012072,1.9630258472660147,0.5167347959927148,1995.2522636366514
-24724.440411898573,-1327.249220775833,1.9630258472660147,0.5167347959927148,1995.2522636366514
-24557.400165699302,-1327.4977403504588,1.9630258472660147,0.5167347959927148,1995.2522636366514
-24390.359919500028,-1325.6411699977089,1.9630258472660147,0.5167347959927148,1995.2522636366514
-24223.319673300757,-1322.2634728232263,1.9630258472660147,0.5167347959927148,1995.2522636366514
-24056.279427101486,-1313.9595989242207,1.9630258472660147,0.5167347959927148,1995.2522636366514
-23889.239180902216,-1305.655725025215,1.9630258472660147,0.5167347959927148,1995.2522636366514
-23722.198934702945,-1297.3518511262096,1.9630258472660147,0.5167347959927148,1995.2522636366514
-23555.158688503674,-1289.3868457803073,1.9630258472660147,0.5167347959927148,1995.2522636366514
-23388.118442304403,-1285.39059203493,1.9630258472660147,0.5167347959927148,1995.2522636366514
-23221.078196105133,-1279.7021555913138,1.9630258472660147,0.5167347959927148,1995.2522636366514
-23054.03794990586,-1271.411861155214,1.9630258472660147,0.5167347959927148,1995.2522636366514
-22886.99770370659,-1263.1215667191138,1.9648480544148663,0.5173966670731017,1996.28129221108
-22719.957457507317,-1254.8312722830137,1.966670261563718,0.5180585381534888,1997.3103207855086
-22552.917211308046,-1253.0634589121878,1.9684924687125696,0.5187204092338757,1998.3393493599372
-22385.876965108775,-1254.5974333930692,1.9703146758614212,0.5193822803142628,1999.3683779343655
-22218.836718909504,-1261.0868387347368,1.9721368830102726,0.5200441513946498,2000.3974065087941
-22051.79647271023,-1267.7744179444887,1.9739590901591242,0.5207060224750368,2001.4264350832227
-21884.75622651096,-1274.4619971542404,1.9757812973079758,0.5213678935554238,2002.4554636576513
-21717.71598031169,-1282.4760476101083,1.9776035044568274,0.5220297646358109,2003.48449223208
-21550.675734112418,-1293.0311315459085,1.979425711605679,0.5226916357161978,2004.5135208065078
-21383.635487913147,-1309.1318187887666,1.9812479187545307,0.5233535067965849,2005.5425493809364
-21216.595241713876,-1327.810546294158,1.9830701259033823,0.5240153778769718,2006.571577955365
-21049.554995514605,-1346.4892737995492,1.984892333052234,0.5246772489573589,2007.6006065297936
-20882.514749315334,-1364.2180508787746,1.9867145402010853,0.5253391200377459,2008.6296351042222
-20715.474503116064,-1374.6415190646526,1.988536747349937,0.5260009911181329,2009.6586636786506
-20548.43425691679,-1386.168114726806,1.9903589544987885,0.5266628621985199,2010.6876922530791
-20381.39401071752,-1398.6673759946952,1.9921811616476401,0.5273247332789069,2011.7167208275077
-20214.353764518248,-1411.1666372625843,1.9940033687964918,0.5279866043592939,2012.7457494019363
-20047.313518318977,-1423.6658985304734,1.9958255759453434,0.528648475439681,2013.774777976365
-19880.273272119706,-1423.9096164412526,1.997647783094195,0.5293103465200679,2014.8038065507933
-19713.233025920435,-1421.782423002799,1.9994699902430466,0.529972217600455,2015.832835125222
-19546.19277972116,-1417.7068431844093,2.0012921973918982,0.5306340886808419,2016.8618636996505
-19379.15253352189,-1413.6312633660198,2.00311440454075,0.531295959761229,2017.890892274079
-19212.11228732262,-1409.55568354763,2.0049366116896015,0.531957830841616,2018.9199208485077
-19045.07204112335,-1398.617585665936,2.006758818838453,0.532619701922003,2019.948949422936
-18878.031794924078,-1384.296699169494,2.0085810259873043,0.53328157300239,2020.9779779973642
-18710.991548724807,-1367.996557172003,2.010403233136156,0.533943444082777,2022.0070065717928
-18543.951302525536,-1351.6964151745117,2.0122254402850075,0.534605315163164,2023.0360351462214
-18376.911056326262,-1335.3962731770202,2.014047647433859,0.5352671862435511,2024.06506372065
-18209.87081012699,-1315.7526245291047,2.0158698545827107,0.535929057323938,2025.0940922950783
-18042.83056392772,-1294.024135567371,2.0176920617315623,0.5365909284043251,2026.123120869507
-17875.79031772845,-1271.6007384250263,2.019514268880414,0.537252799484712,2027.1521494439355
-17708.75007152918,-1249.1773412826815,2.0213364760292656,0.5379146705650991,2028.181178018364
-17541.70982532991,-1226.753944140337,2.023158683178117,0.5385765416454861,2029.2102065927927
-17374.669579130634,-1204.2896434504364,2.024980890326969,0.5392384127258731,2030.239235167221
-17207.629332931363,-1185.2430899643582,2.0268030974758204,0.5399002838062601,2031.2682637416497
-17040.589086732092,-1166.9919806635298,2.028625304624672,0.5405621548866472,2032.2972923160783
-16873.54884053282,-1148.740871362701,2.0304475117735237,0.5412240259670341,2033.3263208905068
-16706.50859433355,-1130.664125452675,2.0322697189223753,0.5418858970474212,2034.3553494649354
-16539.46834813428,-1119.0401277050773,2.034091926071227,0.5425477681278081,2035.3843780393638
-16372.42810193501,-1118.0411420080754,2.0359141332200785,0.5432096392081952,2036.4134066137924
-16205.387855735735,-1117.6958927515852,2.03773634036893,0.5438715102885822,2037.442435188221
-16038.347609536464,-1117.350643495095,2.0395585475177813,0.5445333813689692,2038.4714637626491
-15871.307363337193,-1117.0865956294979,2.041380754666633,0.5451952524493562,2039.5004923370777
-15704.267117137922,-1127.0643150541264,2.0432029618154846,0.5458571235297432,2040.529520911506
-15537.226870938652,-1140.3784535278483,2.045025168964336,0.5465189946101302,2041.5585494859347
-15370.186624739381,-1157.580495068889,2.046847376113188,0.5471808656905173,2042.5875780603633
-15203.14637854011,-1176.9878335790581,2.0486695832620394,0.5478427367709042,2043.6166066347919
-15036.106132340836,-1199.392440532113,2.050491790410891,0.5485046078512913,2044.6456352092205
-14869.065886141565,-1228.5513592257066,2.0523139975597426,0.5491664789316782,2045.6746637836488
-14702.025639942294,-1258.7132183608742,2.0541362047085943,0.5498283500120653,2046.7036923580774
-14534.985393743023,-1289.606399671461,2.055958411857446,0.5504902210924523,2047.732720932506
-14367.945147543753,-1320.499580982048,2.0577806190062975,0.5511520921728393,2048.7617495069344
-14200.904901344482,-1352.691712102437,2.059602826155149,0.5518139632532264,2049.790778081363
-14033.864655145211,-1388.2373529104111,2.0614250333040007,0.5524758343336134,2050.8198066557916
-13866.824408945937,-1422.8098755487792,2.0632472404528523,0.5531377054140003,2051.84883523022
-13699.784162746666,-1457.382398187147,2.065069447601704,0.5537995764943874,2052.8778638046488
-13532.743916547395,-1491.897294943365,2.0668916547505556,0.5544614475747743,2053.9068923790774
-13365.703670348124,-1524.9940931186877,2.0687138618994068,0.5551233186551614,2054.9359209535055
-13198.663424148854,-1560.3672736319545,2.0705360690482584,0.5557851897355484,2055.964949527934
-13031.623177949583,-1595.8709334808893,2.07235827619711,0.5564470608159354,2056.9939781023627
-12864.582931750308,-1631.3745933298248,2.0741804833459616,0.5571089318963224,2058.023006676791
-12697.542685551038,-1666.045294533505,2.0760026904948132,0.5577708029767094,2059.0520352512194
-12530.502439351767,-1696.4787792004972,2.077824897643665,0.5584326740570964,2060.081063825648
-12363.462193152496,-1732.7594058684404,2.0796471047925165,0.5590945451374835,2061.1100924000766
-12196.421946953225,-1770.0756055413867,2.081469311941368,0.5597564162178704,2062.139120974505
-12029.381700753955,-1805.8905760050768,2.0832915190902197,0.5604182872982575,2063.168149548934
-11862.341454554684,-1834.4110270418948,2.0851137262390713,0.5610801583786444,2064.1971781233624
-11695.30120835541,-1862.9314780787138,2.086935933387923,0.5617420294590315,2065.226206697791
-11528.260962156139,-1898.0541419535302,2.0887581405367746,0.5624039005394185,2066.2552352722196
-11361.220715956868,-1934.0780680434837,2.090580347685626,0.5630657716198055,2067.284263846648
-11194.180469757597,-1960.7020635115693,2.092402554834478,0.5637276427001925,2068.3132924210763
-11027.140223558326,-1987.326058979655,2.0942247619833294,0.5643895137805796,2069.342320995505
-10860.099977359056,-2013.9500544477405,2.096046969132181,0.5650513848609665,2070.3713495699335
-10693.059731159785,-2044.1681966297533,2.0978691762810326,0.5657132559413536,2071.4003781443616
-10526.01948496051,-2068.3240235350963,2.099691383429884,0.5663751270217405,2072.4294067187902
-10358.97923876124,-2092.0761228140937,2.1015135905787354,0.5670369981021277,2073.458435293219
-10191.938992561969,-2115.8282220930914,2.103335797727587,0.5676988691825146,2074.4874638676474
-10024.898746362698,-2141.4073993225093,2.1051580048764387,0.5683607402629016,2075.516492442076
-9857.858500163427,-2166.2842081193407,2.1069802120252903,0.5690226113432886,2076.5455210165046
-9690.818253964157,-2188.3536181004265,2.108802419174142,0.5696844824236756,2077.574549590933
-9523.778007764886,-2210.4230280815127,2.1106246263229935,0.5703463535040626,2078.6035781653613
-9356.737761565611,-2232.4924380626,2.1124468334718456,0.5710082245844497,2079.63260673979
-9189.69751536634,-2254.8741682595683,2.1142690406206968,0.5716700956648366,2080.6616353142185
-9022.65726916707,-2281.5896851995944,2.1160912477695484,0.5723319667452237,2081.690663888647
-8855.6170229678,-2303.327683705323,2.1179134549184,0.5729938378256106,2082.7196924630757
-8688.576776768528,-2324.1097751559582,2.1197356620672516,0.5736557089059977,2083.7487210375043
-8521.536530569258,-2344.891866606593,2.1215578692161032,0.5743175799863847,2084.777749611933
-8354.496284369983,-2369.151626644326,2.123380076364955,0.5749794510667717,2085.8067781863615
-8187.456038170712,-2395.976012843951,2.1252022835138065,0.5756413221471587,2086.83580676079
-8020.415791971442,-2426.1270228655267,2.1270244906626576,0.5763031932275458,2087.8648353352187
-7853.375545772171,-2456.278032887102,2.1288466978115093,0.5769650643079327,2088.893863909647
-7686.3352995729,-2486.1454946656186,2.130668904960361,0.5776269353883198,2089.922892484075
-7519.295053373629,-2515.492945073838,2.1324911121092125,0.5782888064687067,2090.9519210585036
-7352.254807174359,-2551.6423449639833,2.134313319258064,0.5789506775490938,2091.980949632932
-7185.214560975084,-2586.755313046846,2.1361355264069157,0.5796125486294808,2093.0099782073607
-7018.174314775813,-2620.6048683073714,2.1379577335557673,0.5802744197098678,2094.0390067817893
-6851.134068576543,-2659.070330562595,2.139779940704619,0.5809362907902548,2095.068035356218
-6684.093822377272,-2701.729039181181,2.1416021478534706,0.5815981618706418,2096.0970639306465
-6517.053576178001,-2744.3877477997685,2.143424355002322,0.5822600329510288,2097.126092505075
-6350.01332997873,-2786.332930463145,2.145246562151174,0.5829219040314159,2098.1551210795037
-6182.97308377946,-2835.2841619674573,2.1470687693000254,0.5835837751118028,2099.184149653932
-6015.932837580185,-2883.5782571929894,2.148890976448877,0.5842456461921899,2100.2131782283604
-5848.892591380914,-2931.869956361683,2.1507131835977287,0.5849075172725768,2101.242206802789
-5681.852345181644,-2979.7479356396243,2.1525353907465803,0.5855693883529639,2102.2712353772176
-5514.812098982373,-3027.3568167937783,2.154357597895432,0.5862312594333509,2103.3002639516462
-5347.771852783102,-3075.154653369652,2.1561798050442835,0.5868931305137379,2104.329292526075
-5180.731606583831,-3122.9524899455255,2.158002012193135,0.5875550015941249,2105.358321100503
-5013.6913603845605,-3161.9645011951616,2.1598242193419863,0.588216872674512,2106.3873496749316
-4846.651114185286,-3197.7348562903653,2.1616464264908375,0.5888787437548989,2107.41637824936
-4679.610867986015,-3231.3210746259556,2.1634686336396896,0.589540614835286,2108.4454068237887
-4512.570621786745,-3261.9293338431507,2.165290840788541,0.5902024859156729,2109.474435398217
-4345.530375587474,-3275.374252365761,2.167113047937393,0.5908643569960599,2110.5034639726455
-4178.490129388199,-3285.6395727044674,2.1689352550862444,0.591526228076447,2111.532492547074
-4011.4498831889287,-3295.9048930431745,2.170757462235096,0.592188099156834,2112.5615211215027
-37085.41863064465,-1199.50077,1.972837325861157,0.52951821675557,2001.4957167786113
-36918.37838444538,-1212.8923501268841,1.972837325861157,0.52951821675557,2001.4957167786113
-36751.33813824611,-1226.2839302537682,1.972837325861157,0.52951821675557,2001.4957167786113
-36584.29789204684,-1239.6755103806522,1.972837325861157,0.52951821675557,2001.4957167786113
-36417.25764584757,-1253.067090507536,1.972837325861157,0.52951821675557,2001.4957167786113
-36250.217399648296,-1266.45867063442,1.972837325861157,0.52951821675557,2001.4957167786113
-36083.177153449025,-1277.9817107507597,1.972837325861157,0.52951821675557,2001.4957167786113
-35916.13690724975,-1284.0288811612438,1.972837325861157,0.52951821675557,2001.4957167786113
-35749.09666105048,-1290.0760515717277,1.972837325861157,0.52951821675557,2001.4957167786113
-35582.056414851206,-1296.320435499117,1.972837325861157,0.52951821675557,2001.4957167786113
-35415.016168651935,-1303.375603192982,1.972837325861157,0.52951821675557,2001.4957167786113
-35247.975922452664,-1310.430770886847,1.972837325861157,0.52951821675557,2001.4957167786113
-35080.93567625339,-1317.4859385807122,1.972837325861157,0.52951821675557,2001.4957167786113
-34913.89543005412,-1321.487905748788,1.972837325861157,0.52951821675557,2001.4957167786113
-34746.85518385485,-1324.1515417739677,1.972837325861157,0.52951821675557,2001.4957167786113
-34579.81493765558,-1326.8151777991472,1.972837325861157,0.52951821675557,2001.4957167786113
-34412.77469145631,-1329.478813824327,1.972837325861157,0.52951821675557,2001.4957167786113
-34245.73444525704,-1331.338705497141,1.972837325861157,0.52951821675557,2001.4957167786113
-34078.69419905777,-1332.39501192745,1.972837325861157,0.52951821675557,2001.4957167786113
-33911.6539528585,-1332.7092555642423,1.972837325861157,0.52951821675557,2001.4957167786113
-33744.61370665922,-1332.8919501292328,1.972837325861157,0.52951821675557,2001.4957167786113
-33577.57346045995,-1333.8789385956143,1.972837325861157,0.52951821675557,2001.4957167786113
-33410.53321426068,-1334.865927061996,1.972837325861157,0.52951821675557,2001.4957167786113
-33243.49296806141,-1335.8529155283777,1.972837325861157,0.52951821675557,2001.4957167786113
-33076.45272186214,-1336.740702694458,1.972837325861157,0.52951821675557,2001.4957167786113
-32909.412475662866,-1337.1317802738831,1.972837325861157,0.52951821675557,2001.4957167786113
-32742.372229463595,-1337.5228578533083,1.972837325861157,0.52951821675557,2001.4957167786113
-32575.331983264325,-1337.9139354327335,1.972837325861157,0.52951821675557,2001.4957167786113
-32408.291737065054,-1338.3050130121585,1.972837325861157,0.52951821675557,2001.4957167786113
-32241.251490865783,-1338.9569850437456,1.972837325861157,0.52951821675557,2001.4957167786113
-32074.211244666512,-1340.1129622717935,1.972837325861157,0.52951821675557,2001.4957167786113
-31907.17099846724,-1341.0819064536684,1.972837325861157,0.52951821675557,2001.4957167786113
-31740.130752267967,-1342.0508506355434,1.972837325861157,0.52951821675557,2001.4957167786113
-31573.090506068696,-1343.0197948174182,1.972837325861157,0.52951821675557,2001.4957167786113
-31406.050259869426,-1343.9887389992932,1.972837325861157,0.52951821675557,2001.4957167786113
-31239.010013670155,-1344.8453939313752,1.972837325861157,0.52951821675557,2001.4957167786113
-31071.969767470884,-1345.5007724386608,1.972837325861157,0.52951821675557,2001.4957167786113
-30904.92952127161,-1346.1561509459464,1.972837325861157,0.52951821675557,2001.4957167786113
-30737.88927507234,-1346.811529453232,1.972837325861157,0.52951821675557,2001.4957167786113
-30570.849028873068,-1347.4669079605173,1.972837325861157,0.52951821675557,2001.4957167786113
-30403.808782673797,-1347.9297176196665,1.972837325861157,0.52951821675557,2001.4957167786113
-30236.768536474527,-1347.3678534420362,1.972837325861157,0.52951821675557,2001.4957167786113
-30069.728290275256,-1347.3055581461235,1.972837325861157,0.52951821675557,2001.4957167786113
-29902.688044075985,-1347.243262850211,1.972837325861157,0.52951821675557,2001.4957167786113
-29735.647797876714,-1347.1809675542984,1.972837325861157,0.52951821675557,2001.4957167786113
-29568.60755167744,-1347.118672258386,1.972837325861157,0.52951821675557,2001.4957167786113
-29401.56730547817,-1346.7967954217738,1.972837325861157,0.52951821675557,2001.4957167786113
-29234.5270592789,-1345.7315434023192,1.972837325861157,0.52951821675557,2001.4957167786113
-29067.486813079628,-1344.6662913828645,1.972837325861157,0.52951821675557,2001.4957167786113
-28900.446566880357,-1343.6010393634099,1.972837325861157,0.52951821675557,2001.4957167786113
-28733.406320681082,-1342.5357873439552,1.972837325861157,0.52951821675557,2001.4957167786113
-28566.36607448181,-1341.44431935194,1.972837325861157,0.52951821675557,2001.4957167786113
-28399.32582828254,-1340.2713187754423,1.972837325861157,0.52951821675557,2001.4957167786113
-28232.28558208327,-1339.0798540491216,1.972837325861157,0.52951821675557,2001.4957167786113
-28065.245335884,-1337.3587338625657,1.972837325861157,0.52951821675557,2001.4957167786113
-27898.20508968473,-1335.6376136760096,1.972837325861157,0.52951821675557,2001.4957167786113
-27731.164843485458,-1333.9164934894534,1.972837325861157,0.52951821675557,2001.4957167786113
-27564.124597286187,-1332.1953733028975,1.972837325861157,0.52951821675557,2001.4957167786113
-27397.084351086916,-1330.4742531163413,1.972837325861157,0.52951821675557,2001.4957167786113
-27230.044104887642,-1329.6545351371778,1.972837325861157,0.52951821675557,2001.4957167786113
-27063.00385868837,-1329.1749955377,1.972837325861157,0.52951821675557,2001.4957167786113
-26895.9636124891,-1328.7870786739709,1.972837325861157,0.52951821675557,2001.4957167786113
-26728.92336628983,-1328.3991618102418,1.972837325861157,0.52951821675557,2001.4957167786113
-26561.883120090555,-1328.0112449465128,1.972837325861157,0.52951821675557,2001.4957167786113
-26394.842873891284,-1327.7112084367866,1.972837325861157,0.52951821675557,2001.4957167786113
-26227.802627692014,-1327.5021755965074,1.972837325861157,0.52951821675557,2001.4957167786113
-26060.762381492743,-1329.921850600109,1.972837325861157,0.52951821675557,2001.4957167786113
-25893.722135293472,-1332.4269032458985,1.972837325861157,0.52951821675557,2001.4957167786113
-25726.6818890942,-1334.931955891688,1.972837325861157,0.52951821675557,2001.4957167786113
-25559.64164289493,-1337.4370085374774,1.972837325861157,0.52951821675557,2001.4957167786113
-25392.60139669566,-1338.2320125436572,1.972837325861157,0.52951821675557,2001.4957167786113
-25225.56115049639,-1336.76201075156,1.972837325861157,0.52951821675557,2001.4957167786113
-25058.52090429712,-1336.9521816265815,1.972837325861157,0.52951821675557,2001.4957167786113
-24891.480658097844,-1337.2007012012073,1.972837325861157,0.52951821675557,2001.4957167786113
-24724.440411898573,-1337.449220775833,1.972837325861157,0.52951821675557,2001.4957167786113
-24557.400165699302,-1337.6977403504588,1.972837325861157,0.52951821675557,2001.4957167786113
-24390.359919500028,-1335.841169997709,1.972837325861157,0.52951821675557,2001.4957167786113
-24223.319673300757,-1332.4634728232263,1.972837325861157,0.52951821675557,2001.4957167786113
-24056.279427101486,-1324.1595989242207,1.972837325861157,0.52951821675557,2001.4957167786113
-23889.239180902216,-1315.855725025215,1.972837325861157,0.52951821675557,2001.4957167786113
-23722.198934702945,-1307.5518511262094,1.972837325861157,0.52951821675557,2001.4957167786113
-23555.158688503674,-1299.5868457803072,1.972837325861157,0.52951821675557,2001.4957167786113
-23388.118442304403,-1295.59059203493,1.972837325861157,0.52951821675557,2001.4957167786113
-23221.078196105133,-1289.9021555913137,1.972837325861157,0.52951821675557,2001.4957167786113
-23054.03794990586,-1281.6118611552138,1.972837325861157,0.52951821675557,2001.4957167786113
-22886.99770370659,-1273.321566719114,1.9741325268391037,0.5300958308627721,2002.5670890634121
