#HOLE:,U1519A
#EXPEDITION:,372
#TOP:,26.7013
#BOTTOM:,644.3784
DEPTH_LSF,RHON
m,g/cm3
235.3368,1.994498
235.4892,2.000222
235.6416,2.005203
235.7940,2.023006
235.9464,2.036381
236.0988,2.042797
236.2512,2.035356
236.4036,2.022972
236.5560,2.00898
236.7084,1.980387
236.8608,1.954575
237.0132,1.93788
237.1656,1.930051
237.3180,1.930424
237.4704,1.93282
237.6228,1.93365
237.7752,1.944186
237.9276,1.951572
238.0800,1.965176
238.2324,1.970594
238.3848,1.981176
238.5372,2.009919
238.6896,2.022998
238.8420,2.032547
238.9944,2.031488
239.1468,2.022805
239.2992,2.023228
239.4516,2.022131
239.6040,2.023295
239.7564,2.010942
239.9088,2.002164
240.0612,2.00877
240.2136,2.014753
240.3660,2.008003
240.5184,2.001078
240.6708,1.999357
240.8232,1.997733
240.9756,1.99755
241.1280,2.001089
241.2804,2.006132
241.4328,2.018258
241.5852,2.028655
241.7376,2.021878
241.8900,2.035905
242.0424,2.037512
242.1948,2.04088
242.3472,2.043293
242.4996,2.045152
242.6520,2.035959
242.8044,2.04131
242.9568,2.045877
243.1092,2.037529
243.2616,2.039245
243.4140,2.042418
243.5664,2.039549
243.7188,2.034988
243.8712,2.032769
244.0236,2.017817
244.1760,2.012549
244.3284,2.007825
244.4808,2.005447
244.6332,2.01345
244.7856,2.027234
244.9380,2.038673
245.0904,2.040396
245.2428,2.034943
245.3952,2.028225
245.5476,2.03208
245.7000,2.017622
245.8524,2.008302
246.0048,1.999996
246.1572,2.011014
246.3096,2.031256
246.4620,2.04206
246.6144,2.042857
246.7668,2.040542
246.9192,2.04552
247.0716,2.045255
247.2240,2.051513
247.3764,2.04057
247.5288,2.030743
247.6812,2.005458
247.8336,2.018166
247.9860,2.020478
248.1384,2.020337
248.2908,2.019365
248.4432,2.029892
248.5956,2.034211
248.7480,2.034353
248.9004,2.033593
249.0528,2.031664
249.2052,2.043525
249.3576,2.044544
249.5100,2.041805
249.6624,2.046248
249.8148,2.051514
249.9672,2.049692
250.1196,2.045541
250.2720,2.024661
250.4244,2.020754
250.5768,2.009147
250.7292,2.013252
250.8816,2.006566
251.0340,2.008589
251.1864,2.008969
251.3388,2.024175
251.4912,2.023263
251.6436,2.032891
251.7960,2.034855
251.9484,2.042532
252.1008,2.041189
252.2532,2.050967
252.4056,2.051752
252.5580,2.063358
252.7104,2.064801
252.8628,2.072975
253.0152,2.075849
253.1676,2.066908
253.3200,2.060037
253.4724,2.063355
253.6248,2.054123
253.7772,2.067427
253.9296,2.064726
254.0820,2.063181
254.2344,2.069631
254.3868,2.071142
254.5392,2.07347
254.6916,2.075033
254.8440,2.068471
254.9964,2.070014
255.1488,2.061121
255.3012,2.052913
255.4536,2.047137
255.6060,2.04935
255.7584,2.047457
255.9108,2.052144
256.0632,2.060761
256.2156,2.071191
256.3680,2.071734
256.5204,2.068532
256.6728,2.070104
256.8252,2.063361
256.9776,2.053898
257.1300,2.043135
257.2824,2.039139
257.4348,2.04162
257.5872,2.037856
257.7396,2.021913
257.8920,2.031275
258.0444,2.035071
258.1968,2.037753
258.3492,2.038786
258.5016,2.046691
258.6540,2.046584
258.8064,2.051248
258.9588,2.051434
259.1112,2.052693
259.2636,2.047571
259.4160,2.04994
259.5684,2.045247
259.7208,2.044298
259.8732,2.046407
260.0256,2.052563
260.1780,2.051412
260.3304,2.041877
260.4828,2.046264
260.6352,2.048956
260.7876,2.047703
260.9400,2.051395
261.0924,2.050983
261.2448,2.042063
261.3972,2.046928
261.5496,2.047589
261.7020,2.050684
261.8544,2.057464
262.0068,2.050318
262.1592,2.041395
262.3116,2.05439
262.4640,2.060426
262.6164,2.066688
262.7688,2.076185
262.9212,2.072055
263.0736,2.075335
263.2260,2.077116
263.3784,2.078309
263.5308,2.076331
263.6832,2.07081
263.8356,2.063248
263.9880,2.07072
264.1404,2.062798
264.2928,2.069608
264.4452,2.061449
264.5976,2.058076
264.7500,2.05563
264.9024,2.060348
265.0548,2.063674
265.2072,2.070563
265.3596,2.060315
265.5120,2.056442
265.6644,2.060115
265.8168,2.056885
265.9692,2.052164
266.1216,2.042873
266.2740,2.037804
266.4264,2.044786
266.5788,2.050082
266.7312,2.048035
266.8836,2.052886
267.0360,2.062223
267.1884,2.069421
267.3408,2.065789
267.4932,2.061827
267.6456,2.054571
267.7980,2.058145
267.9504,2.067372
268.1028,2.056074
268.2552,2.054882
268.4076,2.058204
268.5600,2.057085
268.7124,2.059875
268.8648,2.060818
269.0172,2.050112
269.1696,2.061313
269.3220,2.062005
269.4744,2.0649
269.6268,2.059089
269.7792,2.052073
269.9316,2.053196
270.0840,2.059308
270.2364,2.05916
270.3888,2.060128
270.5412,2.063814
270.6936,2.069601
270.8460,2.062189
270.9984,2.057326
271.1508,2.062484
271.3032,2.065752
271.4556,2.068638
271.6080,2.073323
271.7604,2.06705
271.9128,2.073029
272.0652,2.075549
272.2176,2.074148
272.3700,2.100222
272.5224,2.106204
272.6748,2.094558
272.8272,2.101021
272.9796,2.100715
273.1320,2.096321
273.2844,2.102805
273.4368,2.076839
273.5892,2.063112
273.7416,2.058873
273.8940,2.056959
274.0464,2.066966
274.1988,2.078164
274.3512,2.066318
274.5036,2.074358
274.6560,2.097065
274.8084,2.102154
274.9608,2.095287
275.1132,2.091358
275.2656,2.072615
275.4180,2.07987
275.5704,2.072764
275.7228,2.06071
275.8752,2.061207
276.0276,2.056854
276.1800,2.056982
276.3324,2.052084
276.4848,2.053683
276.6372,2.054991
276.7896,2.059215
276.9420,2.061841
277.0944,2.059537
277.2468,2.058035
277.3992,2.067564
277.5516,2.053324
277.7040,2.036097
277.8564,2.023384
278.0088,2.002741
278.1612,1.996465
278.3136,1.986162
278.4660,1.993538
278.6184,2.000302
278.7708,2.021441
278.9232,2.04082
279.0756,2.035527
279.2280,2.038073
279.3804,2.037864
279.5328,2.030248
279.6852,2.037704
279.8376,2.029036
279.9900,2.021115
280.1424,2.028904
280.2948,2.04162
280.4472,2.055355
280.5996,2.061403
280.7520,2.053347
280.9044,2.054612
281.0568,2.047834
281.2092,2.052824
281.3616,2.049882
281.5140,2.054372
281.6664,2.062182
281.8188,2.069525
281.9712,2.05802
282.1236,2.030327
282.2760,1.956314
282.4284,1.867095
282.5808,1.774555
282.7332,1.68295
282.8856,1.606557
283.0380,1.540944
283.1904,1.488783
283.3428,1.466702
283.4952,1.389976
283.6476,1.322604
283.8000,1.31136
283.9524,1.307384
284.1048,1.315062
284.2572,1.411595
284.4096,1.474802
284.5620,1.467319
284.7144,1.484093
284.8668,1.489155
285.0192,1.465192
285.1716,1.4822
285.3240,1.507126
285.4764,1.494941
285.6288,1.469889
285.7812,1.467104
285.9336,1.460644
286.0860,1.491718
286.2384,1.520162
286.3908,1.56411
286.5432,1.596484
286.6956,1.619247
286.8480,1.626601
287.0004,1.61509
287.1528,1.58784
287.3052,1.565693
287.4576,1.556726
287.6100,1.555043
287.7624,1.562539
287.9148,1.59434
288.0672,1.606066
288.2196,1.612567
288.3720,1.605205
288.5244,1.592524
288.6768,1.585866
288.8292,1.582641
288.9816,1.573837
289.1340,1.598798
289.2864,1.641587
289.4388,1.670652
289.5912,1.63655
289.7436,1.638953
289.8960,1.663548
290.0484,1.631543
290.2008,1.610927
290.3532,1.58619
290.5056,1.621012
290.6580,1.665715
290.8104,1.713689
290.9628,1.777182
291.1152,1.838439
291.2676,1.920428
291.4200,1.997425
291.5724,2.033634
291.7248,2.038327
291.8772,2.039423
292.0296,2.021942
292.1820,2.018316
292.3344,2.013509
292.4868,2.017405
292.6392,2.021044
292.7916,2.022523
292.9440,2.045775
293.0964,2.048809
293.2488,2.062815
293.4012,2.073381
293.5536,2.071527
293.7060,2.069755
293.8584,2.079177
294.0108,2.073701
294.1632,2.077361
294.3156,2.073931
294.4680,2.075605
294.6204,2.080279
294.7728,2.092918
294.9252,2.085078
295.0776,2.044265
295.2300,2.009302
295.3824,1.969758
295.5348,1.937845
295.6872,1.915469
295.8396,1.883263
295.9920,1.837921
296.1444,1.820947
296.2968,1.81873
296.4492,1.824679
296.6016,1.821824
296.7540,1.818649
296.9064,1.799452
297.0588,1.732626
297.2112,1.641935
297.3636,1.559458
297.5160,1.475775
297.6684,1.484722
297.8208,1.511957
297.9732,1.592366
298.1256,1.684046
298.2780,1.711502
298.4304,1.716005
298.5828,1.736883
298.7352,1.735013
298.8876,1.72132
299.0400,1.750553
299.1924,1.783978
299.3448,1.786949
299.4972,1.803858
299.6496,1.805725
299.8020,1.823684
299.9544,1.831481
300.1068,1.838079
300.2592,1.838418
300.4116,1.851078
300.5640,1.843265
300.7164,1.826504
300.8688,1.81098
301.0212,1.810112
301.1736,1.804253
301.3260,1.800749
301.4784,1.815634
301.6308,1.78994
301.7832,1.78263
301.9356,1.759176
302.0880,1.758068
302.2404,1.783354
302.3928,1.805313
302.5452,1.803714
302.6976,1.780705
302.8500,1.750757
303.0024,1.72323
303.1548,1.720137
303.3072,1.714756
303.4596,1.74081
303.6120,1.753386
303.7644,1.737431
303.9168,1.716466
304.0692,1.697467
304.2216,1.680748
304.3740,1.679976
304.5264,1.66675
304.6788,1.683965
304.8312,1.696118
304.9836,1.718017
305.1360,1.739237
305.2884,1.784887
305.4408,1.833097
305.5932,1.845388
305.7456,1.852597
305.8980,1.856529
306.0504,1.850995
306.2028,1.843059
306.3552,1.828008
306.5076,1.814869
306.6600,1.830928
306.8124,1.84067
306.9648,1.847011
307.1172,1.86024
307.2696,1.871785
307.4220,1.900993
307.5744,1.908018
307.7268,1.935415
307.8792,1.943432
308.0316,1.964903
308.1840,1.973049
308.3364,1.981291
308.4888,1.987943
308.6412,1.986338
308.7936,1.984352
308.9460,1.995634
309.0984,1.990975
309.2508,2.001435
309.4032,2.010209
309.5556,2.011422
309.7080,2.014587
309.8604,2.017141
310.0128,2.016564
310.1652,2.021939
310.3176,2.028515
310.4700,2.029784
310.6224,2.035237
310.7748,2.036127
310.9272,2.042997
311.0796,2.054562
311.2320,2.059709
311.3844,2.065132
311.5368,2.069626
311.6892,2.074158
311.8416,2.069979
311.9940,2.066151
312.1464,2.062748
312.2988,2.059338
312.4512,2.054774
312.6036,2.050017
312.7560,2.041209
312.9084,2.040787
313.0608,2.042671
313.2132,2.031595
313.3656,2.019924
313.5180,2.011779
313.6704,2.007609
313.8228,2.003195
313.9752,2.003365
314.1276,2.017605
314.2800,2.024677
314.4324,2.030936
314.5848,2.03475
314.7372,2.037741
314.8896,2.040099
315.0420,2.024935
315.1944,2.020578
315.3468,2.020825
315.4992,2.013479
315.6516,2.013218
315.8040,2.011522
315.9564,2.00871
316.1088,2.009767
316.2612,1.985566
316.4136,1.968063
316.5660,1.961681
316.7184,1.944387
316.8708,1.929919
317.0232,1.918325
317.1756,1.932808
317.3280,1.937664
317.4804,1.958517
317.6328,1.964683
317.7852,1.993301
317.9376,2.005635
318.0900,2.029206
318.2424,2.031827
318.3948,2.047971
318.5472,2.042821
318.6996,2.051923
318.8520,2.050672
319.0044,2.064001
319.1568,2.072743
319.3092,2.081771
319.4616,2.074023
319.6140,2.090793
319.7664,2.097035
319.9188,2.089822
320.0712,2.081612
320.2236,2.073575
320.3760,2.074745
320.5284,2.07701
320.6808,2.076464
320.8332,2.07207
320.9856,2.072786
321.1380,2.068064
321.2904,2.068477
321.4428,2.058287
321.5952,2.070404
321.7476,2.060556
321.9000,2.068066
322.0524,2.063587
322.2048,2.058714
322.3572,2.05984
322.5096,2.058135
322.6620,2.053477
322.8144,2.044751
322.9668,2.03786
323.1192,2.037688
323.2716,2.038481
323.4240,2.0433
323.5764,2.056397
323.7288,2.054241
323.8812,2.069332
324.0336,2.071016
324.1860,2.072071
324.3384,2.075198
324.4908,2.074395
324.6432,2.062375
324.7956,2.059695
324.9480,2.056248
325.1004,2.051394
325.2528,2.048577
325.4052,2.052773
325.5576,2.055504
325.7100,2.056582
325.8624,2.066877
326.0148,2.064403
326.1672,2.066956
326.3196,2.065402
326.4720,2.073358
326.6244,2.060291
326.7768,2.051365
326.9292,2.048992
327.0816,2.052057
327.2340,2.051531
327.3864,2.063628
327.5388,2.057511
327.6912,2.066453
327.8436,2.063071
327.9960,2.053732
328.1484,2.055262
328.3008,2.048571
328.4532,2.040376
328.6056,2.047824
328.7580,2.054012
328.9104,2.068451
329.0628,2.07025
329.2152,2.068041
329.3676,2.068756
329.5200,2.066489
329.6724,2.06438
329.8248,2.062138
329.9772,2.056866
330.1296,2.059634
330.2820,2.07596
330.4344,2.069961
330.5868,2.076803
330.7392,2.087601
330.8916,2.091504
331.0440,2.086368
331.1964,2.081623
331.3488,2.077891
331.5012,2.077369
331.6536,2.077977
331.8060,2.080106
331.9584,2.086236
332.1108,2.091118
332.2632,2.097433
332.4156,2.100894
332.5680,2.103338
332.7204,2.100799
332.8728,2.097806
333.0252,2.09788
333.1776,2.097109
333.3300,2.091704
333.4824,2.085047
333.6348,2.068472
333.7872,2.051346
333.9396,2.046475
334.0920,2.045787
334.2444,2.038802
334.3968,2.045854
334.5492,2.057211
334.7016,2.066374
334.8540,2.066813
335.0064,2.060133
335.1588,2.046097
335.3112,2.0415
335.4636,2.044034
335.6160,2.036672
335.7684,2.03576
335.9208,2.039825
336.0732,2.043184
336.2256,2.053849
336.3780,2.049403
336.5304,2.049855
336.6828,2.054473
336.8352,2.060377
336.9876,2.064504
337.1400,2.066096
337.2924,2.062815
337.4448,2.066841
337.5972,2.072086
337.7496,2.080069
337.9020,2.083442
338.0544,2.082416
338.2068,2.090255
338.3592,2.091483
338.5116,2.093538
338.6640,2.089346
338.8164,2.085809
338.9688,2.086711
339.1212,2.099951
339.2736,2.099334
339.4260,2.099967
339.5784,2.105541
339.7308,2.124218
339.8832,2.128913
340.0356,2.130856
340.1880,2.121396
340.3404,2.117327
340.4928,2.114503
340.6452,2.111398
340.7976,2.099956
340.9500,2.088201
341.1024,2.081063
341.2548,2.07998
341.4072,2.080639
341.5596,2.079556
341.7120,2.070288
341.8644,2.05892
342.0168,2.069199
342.1692,2.070116
342.3216,2.072606
342.4740,2.075662
342.6264,2.077981
342.7788,2.077637
342.9312,2.073983
343.0836,2.084771
343.2360,2.100464
343.3884,2.098634
343.5408,2.107733
343.6932,2.105747
343.8456,2.099751
343.9980,2.096492
344.1504,2.096895
344.3028,2.090164
344.4552,2.096238
344.6076,2.095317
344.7600,2.087178
344.9124,2.077681
345.0648,2.077965
345.2172,2.057651
345.3696,2.050359
345.5220,2.042547
345.6744,2.047379
345.8268,2.03987
345.9792,2.046504
346.1316,2.033112
346.2840,2.043354
346.4364,2.022248
346.5888,1.996186
346.7412,1.983976
346.8936,1.985892
347.0460,1.984725
347.1984,2.002671
347.3508,2.007326
347.5032,2.02541
347.6556,2.039395
347.8080,2.044896
347.9604,2.05877
348.1128,2.067915
348.2652,2.069431
348.4176,2.074076
348.5700,2.074257
348.7224,2.077531
348.8748,2.074486
349.0272,2.07028
349.1796,2.057002
349.3320,2.059254
349.4844,2.059648
349.6368,2.057667
349.7892,2.059653
349.9416,2.06276
350.0940,2.066549
350.2464,2.070653
350.3988,2.069022
350.5512,2.063788
350.7036,2.06339
350.8560,2.057867
351.0084,2.053702
351.1608,2.049747
351.3132,2.055035
351.4656,2.057254
351.6180,2.061848
351.7704,2.058358
351.9228,2.067753
352.0752,2.072062
352.2276,2.083747
352.3800,2.084783
352.5324,2.087866
352.6848,2.088145
352.8372,2.099747
352.9896,2.094339
353.1420,2.079296
353.2944,2.056777
353.4468,2.050186
353.5992,2.039467
353.7516,2.04611
353.9040,2.045726
354.0564,2.061655
354.2088,2.082098
354.3612,2.098061
354.5136,2.094527
354.6660,2.09753
354.8184,2.093737
354.9708,2.086146
355.1232,2.071242
355.2756,2.057226
355.4280,2.034348
355.5804,2.019508
355.7328,2.018301
355.8852,2.009632
356.0376,2.000343
356.1900,2.002186
356.3424,1.997469
356.4948,1.998698
356.6472,2.012514
356.7996,2.004368
356.9520,2.003895
357.1044,2.020457
357.2568,2.021272
357.4092,2.026068
357.5616,2.021994
357.7140,2.013839
357.8664,2.021678
358.0188,2.017318
358.1712,2.014577
358.3236,2.018531
358.4760,2.022214
358.6284,2.025554
358.7808,2.017246
358.9332,2.005583
359.0856,2.014678
359.2380,2.019446
359.3904,2.04677
359.5428,2.059676
359.6952,2.047802
359.8476,2.051788
360.0000,2.051585
360.1524,2.055578
360.3048,2.044602
360.4572,2.03864
360.6096,2.046378
360.7620,2.06577
360.9144,2.059346
361.0668,2.0616
361.2192,2.052129
361.3716,2.049729
361.5240,2.038031
361.6764,2.026233
361.8288,2.015493
361.9812,2.019636
362.1336,2.026085
362.2860,2.037331
362.4384,2.043846
362.5908,2.047874
362.7432,2.060666
362.8956,2.0734
363.0480,2.070046
363.2004,2.065822
363.3528,2.05553
363.5052,2.056025
363.6576,2.054794
363.8100,2.050133
363.9624,2.047421
364.1148,2.039828
364.2672,2.0416
364.4196,2.028491
364.5720,2.006418
364.7244,1.983028
364.8768,1.963402
365.0292,1.961615
365.1816,1.961257
365.3340,1.954704
365.4864,1.952154
365.6388,1.955048
365.7912,1.965374
365.9436,1.977825
366.0960,1.971475
366.2484,1.977214
366.4008,1.97314
366.5532,1.978708
366.7056,1.976168
366.8580,1.979183
367.0104,1.97448
367.1628,1.975165
367.3152,1.980524
367.4676,1.9853
367.6200,1.985573
367.7724,1.997581
367.9248,1.994182
368.0772,1.971751
368.2296,1.924759
368.3820,1.850599
368.5344,1.78092
368.6868,1.729718
368.8392,1.694016
368.9916,1.683778
369.1440,1.679575
369.2964,1.680363
369.4488,1.674593
369.6012,1.676107
369.7536,1.690018
369.9060,1.729732
370.0584,1.778263
370.2108,1.865982
370.3632,1.949569
370.5156,2.001486
370.6680,2.03089
370.8204,2.047639
370.9728,2.054787
371.1252,2.051698
371.2776,2.055148
371.4300,2.039045
371.5824,2.030385
371.7348,2.01849
371.8872,2.011708
372.0396,2.01661
372.1920,2.03154
372.3444,2.031505
372.4968,2.043096
372.6492,2.047177
372.8016,2.053493
372.9540,2.052522
373.1064,2.044536
373.2588,2.033631
373.4112,2.031335
373.5636,2.038975
373.7160,2.043411
373.8684,2.043638
374.0208,2.043184
374.1732,2.037394
374.3256,2.021989
374.4780,2.004973
374.6304,2.005087
374.7828,2.001013
374.9352,2.013114
375.0876,2.024096
375.2400,2.027004
375.3924,2.036087
375.5448,2.043313
375.6972,2.040587
375.8496,2.044857
376.0020,2.049463
376.1544,2.055027
376.3068,2.061727
376.4592,2.060526
376.6116,2.063982
376.7640,2.058135
376.9164,2.066138
377.0688,2.065696
377.2212,2.05829
377.3736,2.056871
377.5260,2.053819
377.6784,2.037728
377.8308,2.027965
377.9832,2.024179
378.1356,2.018922
378.2880,2.023123
378.4404,2.031226
378.5928,2.029568
378.7452,2.03512
378.8976,2.032689
379.0500,2.038454
379.2024,2.052317
379.3548,2.059468
379.5072,2.055542
379.6596,2.058551
379.8120,2.051427
379.9644,2.051834
380.1168,2.045337
380.2692,2.043342
380.4216,2.046492
380.5740,2.054422
380.7264,2.038656
380.8788,2.044598
381.0312,2.043494
381.1836,2.035545
381.3360,2.028796
381.4884,2.0286
381.6408,2.019968
381.7932,2.02215
381.9456,2.014308
382.0980,2.004894
382.2504,2.002968
382.4028,2.004285
382.5552,1.993722
382.7076,1.987032
382.8600,1.98399
383.0124,1.993325
383.1648,2.000713
383.3172,2.013589
383.4696,1.998397
383.6220,2.012782
383.7744,2.019353
383.9268,2.019772
384.0792,2.011297
384.2316,2.019741
384.3840,2.01538
384.5364,2.029017
384.6888,2.020064
384.8412,2.016859
384.9936,2.016519
385.1460,2.027809
385.2984,2.031286
385.4508,2.022573
385.6032,2.018758
385.7556,2.011973
385.9080,2.006449
386.0604,2.002151
386.2128,1.99568
386.3652,1.989425
386.5176,1.996372
386.6700,1.980409
386.8224,1.982908
386.9748,1.99382
387.1272,1.996927
387.2796,1.99488
387.4320,1.998199
387.5844,2.003432
387.7368,2.016798
387.8892,2.027426
388.0416,2.027212
388.1940,2.032435
388.3464,2.036774
388.4988,2.033688
388.6512,2.021892
388.8036,2.01775
388.9560,2.025456
389.1084,2.026392
389.2608,2.024687
389.4132,2.029141
389.5656,2.030241
389.7180,2.034805
389.8704,2.031142
390.0228,2.021563
390.1752,2.018413
390.3276,2.014726
390.4800,2.007343
390.6324,2.016084
390.7848,2.019649
390.9372,2.026516
391.0896,2.020317
391.2420,2.012317
391.3944,1.997747
391.5468,1.988963
391.6992,1.982052
391.8516,1.981454
392.0040,1.980405
392.1564,1.984713
392.3088,1.983642
392.4612,1.983568
392.6136,1.981352
392.7660,1.974262
392.9184,1.968994
393.0708,1.959609
393.2232,1.969389
393.3756,1.978585
393.5280,1.979204
393.6804,1.985202
393.8328,1.982524
393.9852,1.985942
394.1376,1.989199
394.2900,1.985851
394.4424,1.991492
394.5948,2.002314
394.7472,2.008169
394.8996,2.015735
395.0520,2.026865
395.2044,2.030048
395.3568,2.021888
395.5092,2.009286
395.6616,2.000641
395.8140,2.003532
395.9664,2.003167
396.1188,1.995248
396.2712,2.002043
396.4236,2.015836
396.5760,2.025602
396.7284,2.031082
396.8808,2.034615
397.0332,2.028376
397.1856,2.023715
397.3380,2.019081
397.4904,2.011528
397.6428,2.010918
397.7952,2.018742
397.9476,2.019984
398.1000,2.038733
398.2524,2.039789
398.4048,2.034921
398.5572,2.03921
398.7096,2.037303
398.8620,2.031093
399.0144,2.020971
399.1668,2.010324
399.3192,2.007924
399.4716,2.009155
399.6240,2.006399
399.7764,2.017949
399.9288,2.016927
400.0812,2.019074
400.2336,2.019998
400.3860,2.023203
400.5384,2.009691
400.6908,2.022219
400.8432,2.018176
400.9956,2.013498
401.1480,2.023894
401.3004,2.034668
401.4528,2.024587
401.6052,2.035449
401.7576,2.014256
401.9100,2.001431
402.0624,1.997021
402.2148,1.991102
402.3672,1.982503
402.5196,1.99549
402.6720,2.000432
402.8244,2.00432
402.9768,2.005542
403.1292,2.008155
403.2816,2.008874
403.4340,2.011539
403.5864,2.008456
403.7388,2.001221
403.8912,2.000338
404.0436,2.015826
404.1960,2.020184
404.3484,2.014479
404.5008,2.021149
404.6532,2.02365
404.8056,2.015276
404.9580,2.024843
405.1104,2.027137
405.2628,2.021802
405.4152,2.032206
405.5676,2.023775
405.7200,2.020105
405.8724,2.034994
406.0248,2.036264
406.1772,2.036687
406.3296,2.043679
406.4820,2.037003
406.6344,2.032622
406.7868,2.031234
406.9392,2.014361
407.0916,2.006634
407.2440,2.010692
407.3964,2.020599
407.5488,2.031836
407.7012,2.043258
407.8536,2.052436
408.0060,2.061656
408.1584,2.073738
408.3108,2.085675
408.4632,2.086817
408.6156,2.092582
408.7680,2.101359
408.9204,2.105685
409.0728,2.103676
409.2252,2.100082
409.3776,2.097836
409.5300,2.099234
409.6824,2.087641
409.8348,2.075185
409.9872,2.072036
410.1396,2.082404
410.2920,2.089969
410.4444,2.090583
410.5968,2.095556
410.7492,2.094904
410.9016,2.089681
411.0540,2.068743
411.2064,2.067728
411.3588,2.057501
411.5112,2.061466
411.6636,2.05963
411.8160,2.071627
411.9684,2.083908
412.1208,2.095384
412.2732,2.089209
412.4256,2.099301
412.5780,2.095275
412.7304,2.103383
412.8828,2.096415
413.0352,2.089066
413.1876,2.079143
413.3400,2.084311
413.4924,2.076595
413.6448,2.08502
413.7972,2.086278
413.9496,2.09672
414.1020,2.111137
414.2544,2.114839
414.4068,2.113391
414.5592,2.122454
414.7116,2.115705
414.8640,2.105801
415.0164,2.112919
415.1688,2.100864
415.3212,2.099146
415.4736,2.098643
415.6260,2.10529
415.7784,2.105994
415.9308,2.112639
416.0832,2.102682
416.2356,2.10464
416.3880,2.113095
416.5404,2.111648
416.6928,2.111031
416.8452,2.104417
416.9976,2.093944
417.1500,2.090221
417.3024,2.095383
417.4548,2.089628
417.6072,2.095658
417.7596,2.090708
417.9120,2.091372
418.0644,2.076453
418.2168,2.078476
418.3692,2.083847
418.5216,2.092761
418.6740,2.091701
418.8264,2.10571
418.9788,2.111185
419.1312,2.114799
419.2836,2.107276
419.4360,2.10204
419.5884,2.095509
419.7408,2.090764
419.8932,2.072678
420.0456,2.073326
420.1980,2.077783
420.3504,2.081766
420.5028,2.080825
420.6552,2.075331
420.8076,2.076975
420.9600,2.079796
421.1124,2.077594
421.2648,2.061285
421.4172,2.038557
421.5696,2.020848
421.7220,1.981427
421.8744,1.959395
422.0268,1.944294
422.1792,1.92303
422.3316,1.92383
422.4840,1.935461
422.6364,1.935708
422.7888,1.948653
422.9412,1.964804
423.0936,1.971808
423.2460,1.987689
423.3984,1.990164
423.5508,1.994767
423.7032,2.003755
423.8556,2.012086
424.0080,2.003497
424.1604,2.00994
424.3128,2.013314
424.4652,2.018172
424.6176,2.024794
424.7700,2.021685
424.9224,2.019231
425.0748,2.014046
425.2272,2.019378
425.3796,2.034511
425.5320,2.050148
425.6844,2.043159
425.8368,2.040334
425.9892,2.043072
426.1416,2.044978
426.2940,2.032042
426.4464,2.032714
426.5988,2.049253
426.7512,2.056011
426.9036,2.070509
427.0560,2.077142
427.2084,2.080201
427.3608,2.06686
427.5132,2.075981
427.6656,2.0773
427.8180,2.068048
427.9704,2.061148
428.1228,2.057426
428.2752,2.060606
428.4276,2.0724
428.5800,2.064631
428.7324,2.059659
428.8848,2.072227
429.0372,2.072117
429.1896,2.071304
429.3420,2.064346
429.4944,2.052654
429.6468,2.061252
429.7992,2.053158
429.9516,2.055416
430.1040,2.047297
430.2564,2.039578
430.4088,2.027304
430.5612,2.037626
430.7136,2.021381
430.8660,2.018449
431.0184,2.007445
431.1708,2.005303
431.3232,2.011292
431.4756,2.020334
431.6280,2.021452
431.7804,2.023222
431.9328,2.023308
432.0852,2.031607
432.2376,2.030185
432.3900,2.005472
432.5424,1.976307
432.6948,1.954231
432.8472,1.931603
432.9996,1.913424
433.1520,1.887253
433.3044,1.893135
433.4568,1.917905
433.6092,1.942385
433.7616,1.952672
433.9140,1.960597
434.0664,1.971008
434.2188,1.976112
434.3712,1.974693
434.5236,1.96452
434.6760,1.964877
434.8284,1.973376
434.9808,1.981294
435.1332,1.99998
435.2856,2.015609
435.4380,2.039176
435.5904,2.060995
435.7428,2.066607
435.8952,2.061785
436.0476,2.061421
436.2000,2.040322
436.3524,2.032754
436.5048,2.026246
436.6572,2.028876
436.8096,2.041258
436.9620,2.055746
437.1144,2.06678
437.2668,2.082586
437.4192,2.087977
437.5716,2.093173
437.7240,2.10936
437.8764,2.099771
438.0288,2.102453
438.1812,2.100241
438.3336,2.108103
438.4860,2.107113
438.6384,2.097894
438.7908,2.079358
438.9432,2.091883
439.0956,2.101217
439.2480,2.096494
439.4004,2.079018
439.5528,2.035218
439.7052,1.959425
439.8576,1.859588
440.0100,1.738694
440.1624,1.63259
440.3148,1.554822
440.4672,1.481554
440.6196,1.464833
440.7720,1.477454
440.9244,1.493632
441.0768,1.489571
441.2292,1.454859
441.3816,1.412537
441.5340,1.428648
441.6864,1.423291
441.8388,1.420789
441.9912,1.45097
442.1436,1.534515
442.2960,1.605957
442.4484,1.681385
442.6008,1.723019
442.7532,1.759621
442.9056,1.762754
443.0580,1.73121
443.2104,1.697901
443.3628,1.683804
443.5152,1.683008
443.6676,1.695414
443.8200,1.727284
443.9724,1.792042
444.1248,1.829213
444.2772,1.852828
444.4296,1.881766
444.5820,1.898004
444.7344,1.909077
444.8868,1.927015
445.0392,1.914234
445.1916,1.900909
445.3440,1.895918
445.4964,1.897386
445.6488,1.912281
445.8012,1.941517
445.9536,1.965433
446.1060,1.961769
446.2584,1.93307
446.4108,1.880237
446.5632,1.84938
446.7156,1.775781
446.8680,1.703244
447.0204,1.626125
447.1728,1.616163
447.3252,1.605493
